con	motion	model	fwhm	avg_left	avg_right
contrast-Lgain-Neut	mot-opt1	mod-AntMod	fwhm-7.2	0.202	0.157
contrast-Lgain-Neut	mot-opt1	mod-AntMod	fwhm-8.4	0.165	0.13
contrast-Lgain-Neut	mot-opt1	mod-CueMod	fwhm-3.6	2.323	1.789
contrast-Lgain-Neut	mot-opt1	mod-CueMod	fwhm-4.8	1.341	1.068
contrast-Lgain-Neut	mot-opt1	mod-CueMod	fwhm-6.0	0.915	0.743
contrast-Lgain-Neut	mot-opt1	mod-CueMod	fwhm-7.2	0.693	0.568
contrast-Lgain-Neut	mot-opt1	mod-CueMod	fwhm-8.4	0.557	0.461
contrast-Lgain-Neut	mot-opt1	mod-FixMod	fwhm-3.6	1.874	1.439
contrast-Lgain-Neut	mot-opt1	mod-FixMod	fwhm-4.8	1.066	0.811
contrast-Lgain-Neut	mot-opt1	mod-FixMod	fwhm-6.0	0.728	0.551
contrast-Lgain-Neut	mot-opt1	mod-FixMod	fwhm-7.2	0.555	0.423
contrast-Lgain-Neut	mot-opt1	mod-FixMod	fwhm-8.4	0.449	0.349
contrast-Lgain-Neut	mot-opt2	mod-AntMod	fwhm-3.6	0.484	0.411
contrast-Lgain-Neut	mot-opt2	mod-AntMod	fwhm-4.8	0.256	0.227
contrast-Lgain-Neut	mot-opt2	mod-AntMod	fwhm-6.0	0.166	0.145
contrast-Lgain-Neut	mot-opt2	mod-AntMod	fwhm-7.2	0.122	0.102
contrast-Lgain-Neut	mot-opt2	mod-AntMod	fwhm-8.4	0.097	0.078
contrast-Lgain-Neut	mot-opt2	mod-CueMod	fwhm-3.6	1.715	1.446
contrast-Lgain-Neut	mot-opt2	mod-CueMod	fwhm-4.8	0.915	0.813
contrast-Lgain-Neut	mot-opt2	mod-CueMod	fwhm-6.0	0.591	0.527
contrast-Lgain-Neut	mot-opt2	mod-CueMod	fwhm-7.2	0.431	0.375
contrast-Lgain-Neut	mot-opt2	mod-CueMod	fwhm-8.4	0.34	0.287
contrast-Lgain-Neut	mot-opt2	mod-FixMod	fwhm-3.6	1.497	1.269
contrast-Lgain-Neut	mot-opt2	mod-FixMod	fwhm-4.8	0.775	0.684
contrast-Lgain-Neut	mot-opt2	mod-FixMod	fwhm-6.0	0.489	0.43
contrast-Lgain-Neut	mot-opt2	mod-FixMod	fwhm-7.2	0.352	0.3
contrast-Lgain-Neut	mot-opt2	mod-FixMod	fwhm-8.4	0.276	0.227
contrast-Lgain-Neut	mot-opt3	mod-AntMod	fwhm-3.6	0.384	0.327
contrast-Lgain-Neut	mot-opt3	mod-AntMod	fwhm-4.8	0.19	0.169
contrast-Lgain-Neut	mot-opt3	mod-AntMod	fwhm-6.0	0.115	0.1
contrast-Lgain-Neut	mot-opt3	mod-AntMod	fwhm-7.2	0.08	0.065
contrast-Lgain-Neut	mot-opt3	mod-AntMod	fwhm-8.4	0.061	0.047
contrast-Lgain-Neut	mot-opt3	mod-CueMod	fwhm-3.6	1.381	1.129
contrast-Lgain-Neut	mot-opt3	mod-CueMod	fwhm-4.8	0.69	0.592
contrast-Lgain-Neut	mot-opt3	mod-CueMod	fwhm-6.0	0.419	0.353
contrast-Lgain-Neut	mot-opt3	mod-CueMod	fwhm-7.2	0.289	0.231
contrast-Lgain-Neut	mot-opt3	mod-CueMod	fwhm-8.4	0.217	0.163
contrast-Lgain-Neut	mot-opt3	mod-FixMod	fwhm-3.6	1.231	1.064
contrast-Lgain-Neut	mot-opt3	mod-FixMod	fwhm-4.8	0.604	0.549
contrast-Lgain-Neut	mot-opt3	mod-FixMod	fwhm-6.0	0.363	0.333
contrast-Lgain-Neut	mot-opt3	mod-FixMod	fwhm-7.2	0.251	0.228
contrast-Lgain-Neut	mot-opt3	mod-FixMod	fwhm-8.4	0.189	0.17
contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-3.6	0.379	0.327
contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-4.8	0.186	0.167
contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-6.0	0.113	0.097
contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-7.2	0.078	0.063
contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-8.4	0.059	0.045
contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-3.6	1.368	1.111
contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-4.8	0.687	0.577
contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-6.0	0.418	0.343
contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-7.2	0.289	0.225
contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-8.4	0.218	0.161
contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-3.6	1.236	1.07
contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-4.8	0.595	0.547
contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-6.0	0.352	0.327
contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-7.2	0.24	0.22
contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-8.4	0.179	0.163
contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-3.6	1.519	1.067
contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-4.8	0.826	0.605
contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-6.0	0.545	0.423
contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-7.2	0.408	0.336
contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-8.4	0.333	0.288
contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-3.6	2.6	1.884
contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-4.8	1.348	1.026
contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-6.0	0.845	0.672
contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-7.2	0.614	0.495
contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-8.4	0.495	0.395
contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-3.6	2.115	1.556
contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-4.8	1.176	0.914
contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-6.0	0.789	0.647
contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-7.2	0.6	0.51
contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-8.4	0.492	0.428
contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-3.6	1.173	1.02
contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-4.8	0.594	0.549
contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-6.0	0.373	0.358
contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-7.2	0.269	0.265
contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-8.4	0.212	0.212
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-3.6	2.506	1.845
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-4.8	1.231	0.972
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-6.0	0.704	0.595
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-7.2	0.459	0.403
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-8.4	0.334	0.296
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-3.6	1.623	1.393
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-4.8	0.839	0.799
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-6.0	0.532	0.547
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-7.2	0.388	0.418
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-8.4	0.309	0.341
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-3.6	1.069	0.85
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-4.8	0.519	0.423
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-6.0	0.306	0.251
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-7.2	0.209	0.171
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-8.4	0.157	0.129
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-3.6	2.225	1.559
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-4.8	1.071	0.812
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-6.0	0.606	0.489
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-7.2	0.395	0.325
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-8.4	0.287	0.234
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-3.6	1.53	1.215
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-4.8	0.767	0.649
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-6.0	0.463	0.412
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-7.2	0.321	0.295
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-8.4	0.244	0.23
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-3.6	1.117	0.9
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-4.8	0.56	0.44
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-6.0	0.336	0.255
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-7.2	0.229	0.171
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-8.4	0.171	0.128
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-3.6	2.072	1.489
