con	motion	model	fwhm	avg_left	avg_right
contrast-Lgain-Neut	mot-opt1	mod-AntMod	fwhm-6.0	0.171	0.158
contrast-Lgain-Neut	mot-opt1	mod-AntMod	fwhm-7.0	0.151	0.142
contrast-Lgain-Neut	mot-opt1	mod-CueMod	fwhm-3.0	0.804	0.753
contrast-Lgain-Neut	mot-opt1	mod-CueMod	fwhm-4.0	0.654	0.602
contrast-Lgain-Neut	mot-opt1	mod-CueMod	fwhm-5.0	0.543	0.497
contrast-Lgain-Neut	mot-opt1	mod-CueMod	fwhm-6.0	0.464	0.427
contrast-Lgain-Neut	mot-opt1	mod-CueMod	fwhm-7.0	0.408	0.382
contrast-Lgain-Neut	mot-opt1	mod-FixMod	fwhm-3.0	1.518	1.379
contrast-Lgain-Neut	mot-opt1	mod-FixMod	fwhm-4.0	1.25	1.121
contrast-Lgain-Neut	mot-opt1	mod-FixMod	fwhm-5.0	1.051	0.94
contrast-Lgain-Neut	mot-opt1	mod-FixMod	fwhm-6.0	0.905	0.816
contrast-Lgain-Neut	mot-opt1	mod-FixMod	fwhm-7.0	0.801	0.734
contrast-Lgain-Neut	mot-opt2	mod-AntMod	fwhm-3.0	0.263	0.255
contrast-Lgain-Neut	mot-opt2	mod-AntMod	fwhm-4.0	0.215	0.204
contrast-Lgain-Neut	mot-opt2	mod-AntMod	fwhm-5.0	0.179	0.169
contrast-Lgain-Neut	mot-opt2	mod-AntMod	fwhm-6.0	0.154	0.145
contrast-Lgain-Neut	mot-opt2	mod-AntMod	fwhm-7.0	0.136	0.129
contrast-Lgain-Neut	mot-opt2	mod-CueMod	fwhm-3.0	0.717	0.706
contrast-Lgain-Neut	mot-opt2	mod-CueMod	fwhm-4.0	0.58	0.558
contrast-Lgain-Neut	mot-opt2	mod-CueMod	fwhm-5.0	0.481	0.457
contrast-Lgain-Neut	mot-opt2	mod-CueMod	fwhm-6.0	0.41	0.388
contrast-Lgain-Neut	mot-opt2	mod-CueMod	fwhm-7.0	0.36	0.344
contrast-Lgain-Neut	mot-opt2	mod-FixMod	fwhm-3.0	1.373	1.303
contrast-Lgain-Neut	mot-opt2	mod-FixMod	fwhm-4.0	1.119	1.046
contrast-Lgain-Neut	mot-opt2	mod-FixMod	fwhm-5.0	0.93	0.864
contrast-Lgain-Neut	mot-opt2	mod-FixMod	fwhm-6.0	0.793	0.738
contrast-Lgain-Neut	mot-opt2	mod-FixMod	fwhm-7.0	0.694	0.653
contrast-Lgain-Neut	mot-opt3	mod-AntMod	fwhm-3.0	0.213	0.192
contrast-Lgain-Neut	mot-opt3	mod-AntMod	fwhm-4.0	0.167	0.145
contrast-Lgain-Neut	mot-opt3	mod-AntMod	fwhm-5.0	0.134	0.113
contrast-Lgain-Neut	mot-opt3	mod-AntMod	fwhm-6.0	0.11	0.092
contrast-Lgain-Neut	mot-opt3	mod-AntMod	fwhm-7.0	0.094	0.078
contrast-Lgain-Neut	mot-opt3	mod-CueMod	fwhm-3.0	0.602	0.535
contrast-Lgain-Neut	mot-opt3	mod-CueMod	fwhm-4.0	0.47	0.403
contrast-Lgain-Neut	mot-opt3	mod-CueMod	fwhm-5.0	0.375	0.313
contrast-Lgain-Neut	mot-opt3	mod-CueMod	fwhm-6.0	0.308	0.253
contrast-Lgain-Neut	mot-opt3	mod-CueMod	fwhm-7.0	0.261	0.213
contrast-Lgain-Neut	mot-opt3	mod-FixMod	fwhm-3.0	1.088	0.975
contrast-Lgain-Neut	mot-opt3	mod-FixMod	fwhm-4.0	0.855	0.741
contrast-Lgain-Neut	mot-opt3	mod-FixMod	fwhm-5.0	0.684	0.579
contrast-Lgain-Neut	mot-opt3	mod-FixMod	fwhm-6.0	0.562	0.469
contrast-Lgain-Neut	mot-opt3	mod-FixMod	fwhm-7.0	0.475	0.395
contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-3.0	0.207	0.192
contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-4.0	0.161	0.145
contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-5.0	0.128	0.112
contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-6.0	0.105	0.091
contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-7.0	0.089	0.076
contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-3.0	0.589	0.543
contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-4.0	0.457	0.407
contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-5.0	0.363	0.315
contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-6.0	0.296	0.253
contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-7.0	0.249	0.212
contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-3.0	1.054	0.967
contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-4.0	0.82	0.728
contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-5.0	0.651	0.564
contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-6.0	0.531	0.453
contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-7.0	0.445	0.38
contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-3.0	2.122	1.593
contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-4.0	1.682	1.234
contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-5.0	1.352	0.971
contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-6.0	1.118	0.791
contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-7.0	0.959	0.677
contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-3.0	3.376	2.612
contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-4.0	2.722	2.06
contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-5.0	2.234	1.667
contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-6.0	1.882	1.403
contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-7.0	1.635	1.239
contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-3.0	4.188	3.667
contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-4.0	3.468	2.977
contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-5.0	2.94	2.485
contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-6.0	2.573	2.161
contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-7.0	2.329	1.966
contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-3.0	1.561	1.323
contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-4.0	1.255	1.043
contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-5.0	1.031	0.849
contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-6.0	0.874	0.722
contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-7.0	0.766	0.642
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-3.0	2.747	2.226
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-4.0	2.191	1.761
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-5.0	1.787	1.44
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-6.0	1.504	1.232
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-7.0	1.314	1.107
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-3.0	3.473	2.938
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-4.0	2.846	2.349
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-5.0	2.387	1.939
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-6.0	2.063	1.67
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-7.0	1.843	1.502
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-3.0	1.23	1.122
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-4.0	0.965	0.872
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-5.0	0.775	0.696
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-6.0	0.64	0.574
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-7.0	0.544	0.491
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-3.0	2.162	1.694
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-4.0	1.674	1.301
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-5.0	1.321	1.028
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-6.0	1.071	0.84
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-7.0	0.897	0.711
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-3.0	2.157	2.403
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-4.0	1.669	1.865
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-5.0	1.328	1.476
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-6.0	1.096	1.202
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-7.0	0.941	1.011
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-3.0	1.281	1.153
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-4.0	0.996	0.893
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-5.0	0.791	0.708
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-6.0	0.646	0.58
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-7.0	0.545	0.492
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-3.0	2.183	1.691
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-4.0	1.682	1.283
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-5.0	1.322	1.0
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-6.0	1.068	0.809
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-7.0	0.892	0.68
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-3.0	2.222	2.397
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-4.0	1.715	1.851
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-5.0	1.36	1.461
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-6.0	1.121	1.188
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-7.0	0.961	1.0
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-3.0	0.2	0.164
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-4.0	0.158	0.124
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-5.0	0.128	0.097
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-6.0	0.106	0.079
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-7.0	0.091	0.068
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-3.0	0.608	0.491
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-4.0	0.482	0.372
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-5.0	0.391	0.29
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-6.0	0.326	0.236
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-7.0	0.28	0.201
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-3.0	1.015	0.822
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-4.0	0.797	0.618
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-5.0	0.641	0.481
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-6.0	0.532	0.392
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-7.0	0.456	0.337
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-3.0	0.186	0.155
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-4.0	0.146	0.117
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-5.0	0.118	0.093
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-6.0	0.099	0.077
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-7.0	0.085	0.067
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-3.0	0.516	0.452
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-4.0	0.404	0.341
