con	fwhm	motion	model	jaccard	spearman	ses1_icc_cohensd	ses2_icc_cohensd
Lgain-Neut	7.0	opt3	AntMod	0.5061012964220077	0.9280474321204114	0.2937770615096559	0.27549851722855706
Lgain-Neut	7.0	opt3	FixMod	0.5016789153573239	0.9282362549823397	0.28984133790909344	0.2682823984132169
Lgain-Neut	7.0	opt4	CueMod	0.5220289957317719	0.9248552971697557	0.25415093913134823	0.25119486884366105
Lgain-Neut	7.0	opt4	AntMod	0.5170412364176283	0.9265301122813737	0.2972805915980537	0.2835462019532544
Lgain-Neut	7.0	opt4	FixMod	0.5116811429499147	0.9265324351036609	0.2939820895026845	0.2767588259623493
Sgain-Neut	3.0	opt1	CueMod	0.2534956218768624	0.6595060715475193	0.25324783283673863	0.2397385573311738
Sgain-Neut	3.0	opt1	AntMod	0.26367772122626726	0.6470309364693001	0.2355219218776405	0.23250202574258189
Sgain-Neut	3.0	opt1	FixMod	0.2669378338999514	0.6288821349430722	0.23496043278951312	0.24308891179333153
Sgain-Neut	3.0	opt2	CueMod	0.28847240405154	0.6722110493238082	0.2548547580588806	0.23631039396559156
Sgain-Neut	3.0	opt2	AntMod	0.287828769347332	0.6587738443039194	0.25365540394436054	0.22864494054146928
Sgain-Neut	3.0	opt2	FixMod	0.2852710964576383	0.640330188386243	0.2446018464510441	0.22601787343475857
Sgain-Neut	3.0	opt3	CueMod	0.2530815192412151	0.6401940232464711	0.08517002756911873	0.11800928552033063
Sgain-Neut	3.0	opt3	AntMod	0.23839830283744368	0.6257822018845991	0.07182857115193603	0.09510366691872012
Sgain-Neut	3.0	opt3	FixMod	0.21043980674403545	0.59948492293788	0.05384582840381203	0.07168102834266708
Sgain-Neut	3.0	opt4	CueMod	0.24906869964480638	0.6418361543122975	0.08116439623118848	0.11857430675623641
Sgain-Neut	3.0	opt4	AntMod	0.23245961171376694	0.6237327498549441	0.06530505925835713	0.09317280676001558
Sgain-Neut	3.0	opt4	FixMod	0.19792865362485612	0.5911072266617158	0.048071025307030904	0.06870791824152575
Sgain-Neut	4.0	opt1	CueMod	0.2750533442947007	0.6928613594456253	0.25010604779009626	0.23831378778215304
Sgain-Neut	4.0	opt1	AntMod	0.28947184452445035	0.6764235754413653	0.22877580175300455	0.22990191396743254
Sgain-Neut	4.0	opt1	FixMod	0.3007435584230331	0.6554162240963908	0.22859301534267606	0.24180541997136193
Sgain-Neut	4.0	opt2	CueMod	0.3158651114601785	0.7082262337540702	0.25536411852163693	0.2369388790284133
Sgain-Neut	4.0	opt2	AntMod	0.3205069275723948	0.6936863995881047	0.25711144132013625	0.22858311066309198
Sgain-Neut	4.0	opt2	FixMod	0.3211770099612387	0.6760174725343446	0.25087104318067466	0.22857335882782184
Sgain-Neut	4.0	opt3	CueMod	0.2779559118236473	0.6952504274573779	0.07220914776441849	0.11172613312925096
Sgain-Neut	4.0	opt3	AntMod	0.26836937912721426	0.6829164569086228	0.058441099183354835	0.0872434465250187
Sgain-Neut	4.0	opt3	FixMod	0.23560606060606062	0.6610010284928113	0.04247179770004876	0.06627958322168219
Sgain-Neut	4.0	opt4	CueMod	0.2782256669319401	0.6984085046324976	0.06846627205829578	0.1132790365553567
Sgain-Neut	4.0	opt4	AntMod	0.2629957078396126	0.6819994879935339	0.051609516001347076	0.08645403556988325
Sgain-Neut	4.0	opt4	FixMod	0.22260219500556705	0.652957344180233	0.03485322162846203	0.06367397815950805
Sgain-Neut	5.0	opt1	CueMod	0.2963160379513577	0.7223992018766145	0.24419637393435656	0.23411288256977467
Sgain-Neut	5.0	opt1	AntMod	0.31650539282221934	0.7023762554976949	0.21731346474892108	0.22448934408826982
Sgain-Neut	5.0	opt1	FixMod	0.33772238554649225	0.6802404350209736	0.2152020183181422	0.23670554211853415
Sgain-Neut	5.0	opt2	CueMod	0.3415471882280358	0.7396115961942302	0.2514905549165779	0.23313965706276896
Sgain-Neut	5.0	opt2	AntMod	0.3515465793304221	0.7240940701097598	0.25722324496847737	0.22321792666759593
Sgain-Neut	5.0	opt2	FixMod	0.35836880168863977	0.7073173252211128	0.254612741230067	0.22515156492722718
Sgain-Neut	5.0	opt3	CueMod	0.3028859469340276	0.7429472117976322	0.05184059357255036	0.09990487297008584
Sgain-Neut	5.0	opt3	AntMod	0.29896907216494845	0.7326202433316722	0.03719246818674954	0.07371801484300407
Sgain-Neut	5.0	opt3	FixMod	0.26980183019210957	0.7148861319562233	0.023868361862736547	0.05464761705289943
Sgain-Neut	5.0	opt4	CueMod	0.3031048087369203	0.747311552641695	0.04870165429214095	0.10285583223082341
Sgain-Neut	5.0	opt4	AntMod	0.29247827389871145	0.7325148102522423	0.030245398678131093	0.07448941621126615
Sgain-Neut	5.0	opt4	FixMod	0.2539858632603252	0.7071879920879194	0.014357409359729425	0.052761791060527564
Sgain-Neut	6.0	opt1	CueMod	0.3224759961279858	0.7475174031577011	0.2390880041412112	0.23112496467677673
Sgain-Neut	6.0	opt1	AntMod	0.3491717192216951	0.7243188644759336	0.20609077526580125	0.21919692838081486
Sgain-Neut	6.0	opt1	FixMod	0.37963259994552556	0.7018240318526355	0.20027723358494787	0.2308809414656283
Sgain-Neut	6.0	opt2	CueMod	0.367624597598515	0.7644636572564888	0.2457191853601162	0.22592804309355102
Sgain-Neut	6.0	opt2	AntMod	0.38059533336959306	0.7483426382656433	0.25498111353978903	0.21315662723055848
Sgain-Neut	6.0	opt2	FixMod	0.3970968412920096	0.7327997623803488	0.255398170712618	0.2161536645041043
Sgain-Neut	6.0	opt3	CueMod	0.32441709077997394	0.781648366348013	0.026850392629776242	0.08465103133528182
Sgain-Neut	6.0	opt3	AntMod	0.32374591722322427	0.7727432307031254	0.010520307303148612	0.05563572322772134
Sgain-Neut	6.0	opt3	FixMod	0.3049872773536895	0.7583058940725803	-0.00030514348532719094	0.03766219691054626
Sgain-Neut	6.0	opt4	CueMod	0.3201424039136858	0.7867715507788209	0.025079151487772372	0.09011535590948827
Sgain-Neut	6.0	opt4	AntMod	0.31443025167573035	0.7732012522154831	0.003940645888716266	0.05911327759634709
Sgain-Neut	6.0	opt4	FixMod	0.2851909443112036	0.7509201303189007	-0.01156314456724883	0.03719624996771806
Sgain-Neut	7.0	opt1	CueMod	0.3516287581085995	0.7661535449254637	0.23560145372437058	0.2299644941663769
Sgain-Neut	7.0	opt1	AntMod	0.385156074167691	0.7408138980613548	0.19672146154990647	0.21448707781212478
Sgain-Neut	7.0	opt1	FixMod	0.42462240113293603	0.7192974697324116	0.18800554319294252	0.2253935118281213
Sgain-Neut	7.0	opt2	CueMod	0.3936911045403046	0.7826916684991773	0.24083294511337633	0.21749207167963336
Sgain-Neut	7.0	opt2	AntMod	0.4122761091209699	0.7663655851924385	0.2522663324744612	0.2012760392901995
Sgain-Neut	7.0	opt2	FixMod	0.4352333659103516	0.7525636036750871	0.25445955329103476	0.20432819433654598
Sgain-Neut	7.0	opt3	CueMod	0.33747199210639917	0.8113378091337912	0.0012850896120122255	0.06833888779003489
Sgain-Neut	7.0	opt3	AntMod	0.34327851458885933	0.8033934715756771	-0.017624088429070033	0.03540548116629633
Sgain-Neut	7.0	opt3	FixMod	0.3314730181051151	0.7911315786440403	-0.026374281898609887	0.017596918820529994
Sgain-Neut	7.0	opt4	CueMod	0.339100272836869	0.816874016680638	0.0013620389104824792	0.07711805215016972
Sgain-Neut	7.0	opt4	AntMod	0.3367574121018406	0.8042614117489346	-0.023559706248266764	0.04244333968081635
Sgain-Neut	7.0	opt4	FixMod	0.313519391083726	0.7840940725473834	-0.039665641006807806	0.019000403020722034
Lgain-Base	3.0	opt1	CueMod	0.36340331185477726	0.8591406019967753	-0.2597277150026645	-0.2825989573590352
Lgain-Base	3.0	opt1	AntMod	0.27986282047736266	0.9061646859501589	0.10717768651042135	0.1091946711392831
Lgain-Base	3.0	opt1	FixMod	0.5393028723295513	0.937702060762188	0.2903731186775911	0.2604744064485887
Lgain-Base	3.0	opt2	CueMod	0.39353936946730855	0.8483564647475202	-0.28112248720033045	-0.3098682608298193
Lgain-Base	3.0	opt2	AntMod	0.31866788878704555	0.8909982028032312	0.07141208301223859	0.093009613085621
Lgain-Base	3.0	opt2	FixMod	0.5639572983828348	0.9328710653568951	0.2788667897178578	0.26572544012483634
Lgain-Base	3.0	opt3	CueMod	0.39302987840708764	0.8362395233731007	-0.22930081543937564	-0.24660493148520332
Lgain-Base	3.0	opt3	AntMod	0.3682626063798992	0.8856473036498849	-0.06925166322201465	-0.0547396064342673
Lgain-Base	3.0	opt3	FixMod	0.5433217888872158	0.9349558445252768	0.1132829494367359	0.10993209697826849
Lgain-Base	3.0	opt4	CueMod	0.39018756352212874	0.833326732819127	-0.22338397003685737	-0.2371636754032146
Lgain-Base	3.0	opt4	AntMod	0.36847081068305365	0.8825628433607434	-0.05592537932400094	-0.043287834766499694
Lgain-Base	3.0	opt4	FixMod	0.5469880977618947	0.9329674046798073	0.1250988895499239	0.11632090596689433
Lgain-Base	4.0	opt1	CueMod	0.3883459111715948	0.8713972934603074	-0.22898152706923228	-0.2528374369009463
Lgain-Base	4.0	opt1	AntMod	0.2948490230905862	0.9215253867428495	0.13132357105420858	0.13038618831286933
Lgain-Base	4.0	opt1	FixMod	0.5721022679329839	0.9474808914523121	0.2706632214517394	0.23152392725748183
Lgain-Base	4.0	opt2	CueMod	0.4379113018597997	0.8621893759425541	-0.24965346618645257	-0.2826208560754683
Lgain-Base	4.0	opt2	AntMod	0.3336067254459709	0.9099489688664931	0.0875638664453523	0.11577063829125339
Lgain-Base	4.0	opt2	FixMod	0.6028978507606859	0.9436459331466095	0.25775170992636803	0.2432019371857182
Lgain-Base	4.0	opt3	CueMod	0.4190668752145882	0.8575684987661202	-0.21918451650363704	-0.2305148092809336
Lgain-Base	4.0	opt3	AntMod	0.39290538850252665	0.9068292315295606	-0.06712621571038054	-0.04554088631567981
Lgain-Base	4.0	opt3	FixMod	0.5853895473091122	0.9499045461457725	0.10895048076965577	0.10574042941669688
Lgain-Base	4.0	opt4	CueMod	0.4166211896780228	0.8551100613604706	-0.21393121303234244	-0.22171830173659363
Lgain-Base	4.0	opt4	AntMod	0.3912911084043849	0.9044362592329649	-0.05196696294599763	-0.032580789193842614
Lgain-Base	4.0	opt4	FixMod	0.5910984371942184	0.9482455086790896	0.12312614625769464	0.11502797946981377
Lgain-Base	5.0	opt1	CueMod	0.40973009752778405	0.8816603569503798	-0.19041567910488955	-0.2168686245003735
Lgain-Base	5.0	opt1	AntMod	0.30797445412962804	0.9325530729133854	0.15781311297757042	0.15506471868585683
Lgain-Base	5.0	opt1	FixMod	0.6000383055038045	0.9546180475091751	0.2520306497714225	0.20577320009917197
Lgain-Base	5.0	opt2	CueMod	0.458098708181517	0.8724507989754121	-0.21289822376677728	-0.24777315927377197
Lgain-Base	5.0	opt2	AntMod	0.3518134850908709	0.924063010609376	0.10587717876294944	0.14187348702869174
Lgain-Base	5.0	opt2	FixMod	0.6437092298266479	0.9515330361163266	0.23747464148877223	0.2223832980872607
Lgain-Base	5.0	opt3	CueMod	0.4434444334553127	0.8731532203104264	-0.20579326927236494	-0.2093322526297899
Lgain-Base	5.0	opt3	AntMod	0.4220802591326254	0.9223682349015476	-0.06546016270570525	-0.03588704990274343
Lgain-Base	5.0	opt3	FixMod	0.6185615089646597	0.9603894551830443	0.10325249044754742	0.10073533225576481
Lgain-Base	5.0	opt4	CueMod	0.43964012353968035	0.871122078210696	-0.20149715254455017	-0.2017684701269569
Lgain-Base	5.0	opt4	AntMod	0.4243046992738731	0.920525390601783	-0.048003207588883795	-0.020859596523047128
Lgain-Base	5.0	opt4	FixMod	0.6248466657966854	0.9589899279790719	0.12083844290100133	0.11426273162972772
Lgain-Base	6.0	opt1	CueMod	0.42206132879045993	0.888902250720394	-0.14951555030957048	-0.17735127266759823
Lgain-Base	6.0	opt1	AntMod	0.32015054662763603	0.9402194401583351	0.18163161261705893	0.17827792400746878
Lgain-Base	6.0	opt1	FixMod	0.6186654511712708	0.9594458685053782	0.23663039359507218	0.18485082670672068
Lgain-Base	6.0	opt2	CueMod	0.4719929982495624	0.879428982676566	-0.17597923052498082	-0.20944991796057313
Lgain-Base	6.0	opt2	AntMod	0.3690470387521326	0.9340057130001583	0.12190618364726845	0.16579383162419573
Lgain-Base	6.0	opt2	FixMod	0.6767049359773947	0.9570308722970517	0.22064864332153222	0.204942452637144
Lgain-Base	6.0	opt3	CueMod	0.4657478245634526	0.883698598216596	-0.19304944820917366	-0.18806641955760564
Lgain-Base	6.0	opt3	AntMod	0.4515441514480337	0.9331680647542139	-0.06725322840851022	-0.0303143772122874
Lgain-Base	6.0	opt3	FixMod	0.6431217645182659	0.9675052240434001	0.0971762282418065	0.09484075845668129
Lgain-Base	6.0	opt4	CueMod	0.4651615414558194	0.8820865125457795	-0.18996526896806865	-0.1819380590905464
Lgain-Base	6.0	opt4	AntMod	0.45001056859015004	0.9317276776675943	-0.04672318385475929	-0.01242644772724781
Lgain-Base	6.0	opt4	FixMod	0.6488545853574335	0.9662940942106606	0.11933899029332704	0.11370954040942342
Lgain-Base	7.0	opt1	CueMod	0.42743318204740294	0.8933195138911588	-0.11009301018808489	-0.13765632966102456
Lgain-Base	7.0	opt1	AntMod	0.3286668548311224	0.9454385614272967	0.19966968374202101	0.19671691738586597
Lgain-Base	7.0	opt1	FixMod	0.6349203905022943	0.9627691368309439	0.22576852464521233	0.1699115427646388
Lgain-Base	7.0	opt2	CueMod	0.4848230353929214	0.8837083098511503	-0.142469690413694	-0.17194399646072994
Lgain-Base	7.0	opt2	AntMod	0.38332561371005097	0.9407837916368426	0.13337980933248314	0.18404486741225132
Lgain-Base	7.0	opt2	FixMod	0.7021941553629539	0.960795503729169	0.20905772031552772	0.19185229143230875
Lgain-Base	7.0	opt3	CueMod	0.4933161539700434	0.8903968570600044	-0.18300150240088214	-0.1700455051024723
Lgain-Base	7.0	opt3	AntMod	0.4710259658011399	0.9404331494900147	-0.0734222496963371	-0.03038448569924841
Lgain-Base	7.0	opt3	FixMod	0.6613719261089541	0.9723035304735455	0.09151033602748289	0.0887658386597938
Lgain-Base	7.0	opt4	CueMod	0.48997071942642917	0.8891475472917887	-0.18091990525362078	-0.1652430003800623
Lgain-Base	7.0	opt4	AntMod	0.46823566828337443	0.9393163561957575	-0.04924488836722009	-0.008955560820334225
Lgain-Base	7.0	opt4	FixMod	0.6720281716950605	0.971229213979779	0.11912314807695973	0.11344776319365978
Sgain-Base	3.0	opt1	CueMod	0.3489497628496757	0.8689382973625335	-0.21514310221255958	-0.25447823891652616
Sgain-Base	3.0	opt1	AntMod	0.2609725826469593	0.8823408055564317	0.04744271025975999	0.048130668574681804
Sgain-Base	3.0	opt1	FixMod	0.5215655195537539	0.930062031704839	0.2665563197803877	0.2612695341764324
Sgain-Base	3.0	opt2	CueMod	0.369156367544331	0.8525900230669515	-0.24344970665128052	-0.28672399045292013
Sgain-Base	3.0	opt2	AntMod	0.29781659388646287	0.8609817398490729	0.006463506461303088	0.03444535378536666
Sgain-Base	3.0	opt2	FixMod	0.5279739514414428	0.9245295599241001	0.26522267529322063	0.26928352951596113
Sgain-Base	3.0	opt3	CueMod	0.3585166510795755	0.8397363553323165	-0.2280089380763096	-0.2410021726961715
Sgain-Base	3.0	opt3	AntMod	0.3073990508052595	0.8561251303331502	-0.09979461729219166	-0.0835428876195197
Sgain-Base	3.0	opt3	FixMod	0.5064127206010833	0.9182842555453765	0.0837229399175157	0.10003590989929566
Sgain-Base	3.0	opt4	CueMod	0.3492346621313311	0.8325198281867067	-0.227273928886507	-0.23405211234835552
Sgain-Base	3.0	opt4	AntMod	0.3086340721773225	0.8507878889262506	-0.09158270520377437	-0.07946811452555408
Sgain-Base	3.0	opt4	FixMod	0.5122783325633462	0.9167154770211565	0.09043901871617568	0.09649047834460177
Sgain-Base	4.0	opt1	CueMod	0.38052026618269813	0.8803656323505815	-0.16612121669641944	-0.20751678053647124
Sgain-Base	4.0	opt1	AntMod	0.2804101134780012	0.9002446162072183	0.08204291686019856	0.07966969343328856
Sgain-Base	4.0	opt1	FixMod	0.5490805134830533	0.9424366383667708	0.2595290017419595	0.24935145126541347
Sgain-Base	4.0	opt2	CueMod	0.4112629640399341	0.8642877713497538	-0.192871295201183	-0.24163053302998797
Sgain-Base	4.0	opt2	AntMod	0.3137106918238994	0.8835709604089154	0.03218262928476406	0.06721923135951477
Sgain-Base	4.0	opt2	FixMod	0.5632493238424587	0.937650464547934	0.2556565282066315	0.26169478883798475
Sgain-Base	4.0	opt3	CueMod	0.40110481881666266	0.8614974424919579	-0.2086865605780364	-0.21511735210843688
Sgain-Base	4.0	opt3	AntMod	0.3287895668130284	0.8810125283826052	-0.09697847113360641	-0.07286806636923035
Sgain-Base	4.0	opt3	FixMod	0.5446513697324095	0.9363880642984612	0.08364855625652645	0.10296798648975376
Sgain-Base	4.0	opt4	CueMod	0.389823336506929	0.8542639348610553	-0.20924770118198435	-0.20949866867744482
Sgain-Base	4.0	opt4	AntMod	0.3341470029834554	0.8764408390400368	-0.08831081616509982	-0.06877836138947381
Sgain-Base	4.0	opt4	FixMod	0.5489553198328512	0.9352789062761564	0.08985172699597946	0.09985440092664
Sgain-Base	5.0	opt1	CueMod	0.4028907669220441	0.8903849894428616	-0.1134459010135831	-0.15726681244221222
Sgain-Base	5.0	opt1	AntMod	0.2968607410111334	0.913112436356978	0.12051712349875653	0.11462660628380293
Sgain-Base	5.0	opt1	FixMod	0.5736394280773424	0.9516829710994802	0.24982240133951034	0.23631676287587905
Sgain-Base	5.0	opt2	CueMod	0.4354665713264211	0.8733194310739446	-0.1394347295335244	-0.19101314715580592
Sgain-Base	5.0	opt2	AntMod	0.32829802941677555	0.9007098824016341	0.06268551825827409	0.1048901119797189
Sgain-Base	5.0	opt2	FixMod	0.5925647996653913	0.947482379746301	0.244772118681248	0.2531887933066456
Sgain-Base	5.0	opt3	CueMod	0.44078867049200343	0.8773870544337411	-0.18412844008817703	-0.18188412091197909
Sgain-Base	5.0	opt3	AntMod	0.3563111318118305	0.8993937924179378	-0.09429476953113826	-0.06178055323917253
Sgain-Base	5.0	opt3	FixMod	0.5759103969975957	0.9492986327255217	0.08157048239002093	0.10390824509074978
Sgain-Base	5.0	opt4	CueMod	0.42387362468498374	0.8700303742269863	-0.18623193564696058	-0.17773499442192925
Sgain-Base	5.0	opt4	AntMod	0.3567474254419906	0.8954880188241641	-0.08499186632000126	-0.05741540336139506
Sgain-Base	5.0	opt4	FixMod	0.5834971700923445	0.9485067273218625	0.08755212834730876	0.10169445773682823
Sgain-Base	6.0	opt1	CueMod	0.42418879056047193	0.8979602395352885	-0.06340981123688477	-0.1075254785287361
Sgain-Base	6.0	opt1	AntMod	0.31219681219681217	0.9219080748103444	0.1558155173737801	0.14709525628964498
Sgain-Base	6.0	opt1	FixMod	0.5971229709159783	0.9582047212102898	0.23961461351233915	0.2239986968517276
Sgain-Base	6.0	opt2	CueMod	0.45480391337068327	0.8799108650409152	-0.09044418492351809	-0.1405998924719308
Sgain-Base	6.0	opt2	AntMod	0.3397216274089936	0.9128450673086089	0.09281350045786485	0.14175234252424035
Sgain-Base	6.0	opt2	FixMod	0.623198666270811	0.9545482803807126	0.2349995693516813	0.2453067456475622
Sgain-Base	6.0	opt3	CueMod	0.4701597163042582	0.8882403986607839	-0.15881796464398354	-0.14616946393352714
Sgain-Base	6.0	opt3	AntMod	0.37561497326203214	0.9119715715833628	-0.09543027598589068	-0.055172687222451125
Sgain-Base	6.0	opt3	FixMod	0.5999890106871069	0.958132297536472	0.07746880340449801	0.10231252939497816
Sgain-Base	6.0	opt4	CueMod	0.4545554789800138	0.8807884585476038	-0.16281092189786897	-0.14358604301545688
Sgain-Base	6.0	opt4	AntMod	0.38038828562026983	0.9085792438333704	-0.08516502176726666	-0.05010249521390528
Sgain-Base	6.0	opt4	FixMod	0.6102624363493929	0.9575617261097304	0.08363958649401322	0.10134710799317274
Sgain-Base	7.0	opt1	CueMod	0.4345184046937207	0.9036404511265562	-0.01902970268945292	-0.061080839125377165
Sgain-Base	7.0	opt1	AntMod	0.3174946004319654	0.9277497711639329	0.1840493019009332	0.1730853068717006
Sgain-Base	7.0	opt1	FixMod	0.6146731018553825	0.9628167548135443	0.23050013379696868	0.21387658243766994
Sgain-Base	7.0	opt2	CueMod	0.46226191417055246	0.8846763180887439	-0.04939995519710569	-0.09398914399113753
Sgain-Base	7.0	opt2	AntMod	0.34846296678357747	0.9209682892412366	0.11868369216867788	0.17318323278190376
Sgain-Base	7.0	opt2	FixMod	0.6490446682158534	0.9595342965473315	0.22808088339286195	0.23950332471461364
Sgain-Base	7.0	opt3	CueMod	0.49936188677318905	0.8953863600618245	-0.13632363712368584	-0.11249129298254675
Sgain-Base	7.0	opt3	AntMod	0.39609363047580187	0.9200650118359011	-0.10143894523478617	-0.05470779558582314
Sgain-Base	7.0	opt3	FixMod	0.6223239177318395	0.9641694264379744	0.07196357220062806	0.0989800030325406
Sgain-Base	7.0	opt4	CueMod	0.4832237094668953	0.8877986875204135	-0.14227395565521203	-0.11108361391864746
Sgain-Base	7.0	opt4	AntMod	0.3994473121643464	0.9170424799261225	-0.09005876998359755	-0.0485537362939253
