mask	con	motion	model	fwhm	median_est
MNI152_wilson-supra	contrast-Lgain-Neut	mot-opt2	mod-CueMod	fwhm-8.4	0.181
MNI152_wilson-supra	contrast-Lgain-Neut	mot-opt2	mod-FixMod	fwhm-3.6	0.403
MNI152_wilson-supra	contrast-Lgain-Neut	mot-opt2	mod-FixMod	fwhm-4.8	0.283
MNI152_wilson-supra	contrast-Lgain-Neut	mot-opt2	mod-FixMod	fwhm-6.0	0.218
MNI152_wilson-supra	contrast-Lgain-Neut	mot-opt2	mod-FixMod	fwhm-7.2	0.18
MNI152_wilson-supra	contrast-Lgain-Neut	mot-opt2	mod-FixMod	fwhm-8.4	0.156
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-3.6	0.691
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-4.8	0.527
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-6.0	0.438
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-7.2	0.383
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-8.4	0.345
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-3.6	1.097
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-4.8	0.814
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-6.0	0.657
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-7.2	0.56
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-8.4	0.495
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-3.6	0.848
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-4.8	0.646
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-6.0	0.534
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-7.2	0.465
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-8.4	0.418
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-3.6	0.501
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-4.8	0.363
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-6.0	0.287
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-7.2	0.242
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-8.4	0.213
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-3.6	0.845
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-4.8	0.607
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-6.0	0.476
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-7.2	0.395
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-8.4	0.343
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-3.6	0.618
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-4.8	0.451
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-6.0	0.36
