con	motion	model	fwhm	avg_left	avg_right
contrast-Lgain-Neut	mot-opt1	mod-AntMod	fwhm-7.2	0.081	0.079
contrast-Lgain-Neut	mot-opt1	mod-AntMod	fwhm-8.4	0.062	0.067
contrast-Lgain-Neut	mot-opt1	mod-CueMod	fwhm-3.6	1.551	1.019
contrast-Lgain-Neut	mot-opt1	mod-CueMod	fwhm-4.8	0.824	0.624
contrast-Lgain-Neut	mot-opt1	mod-CueMod	fwhm-6.0	0.539	0.456
contrast-Lgain-Neut	mot-opt1	mod-CueMod	fwhm-7.2	0.409	0.378
contrast-Lgain-Neut	mot-opt1	mod-CueMod	fwhm-8.4	0.342	0.332
contrast-Lgain-Neut	mot-opt1	mod-FixMod	fwhm-3.6	1.12	0.777
contrast-Lgain-Neut	mot-opt1	mod-FixMod	fwhm-4.8	0.552	0.424
contrast-Lgain-Neut	mot-opt1	mod-FixMod	fwhm-6.0	0.316	0.273
contrast-Lgain-Neut	mot-opt1	mod-FixMod	fwhm-7.2	0.203	0.198
contrast-Lgain-Neut	mot-opt1	mod-FixMod	fwhm-8.4	0.143	0.156
contrast-Lgain-Neut	mot-opt2	mod-AntMod	fwhm-3.6	0.316	0.196
contrast-Lgain-Neut	mot-opt2	mod-AntMod	fwhm-4.8	0.161	0.1
contrast-Lgain-Neut	mot-opt2	mod-AntMod	fwhm-6.0	0.098	0.065
contrast-Lgain-Neut	mot-opt2	mod-AntMod	fwhm-7.2	0.067	0.05
contrast-Lgain-Neut	mot-opt2	mod-AntMod	fwhm-8.4	0.049	0.041
contrast-Lgain-Neut	mot-opt2	mod-CueMod	fwhm-3.6	1.162	0.638
contrast-Lgain-Neut	mot-opt2	mod-CueMod	fwhm-4.8	0.586	0.329
contrast-Lgain-Neut	mot-opt2	mod-CueMod	fwhm-6.0	0.355	0.219
contrast-Lgain-Neut	mot-opt2	mod-CueMod	fwhm-7.2	0.245	0.173
contrast-Lgain-Neut	mot-opt2	mod-CueMod	fwhm-8.4	0.186	0.149
contrast-Lgain-Neut	mot-opt2	mod-FixMod	fwhm-3.6	1.02	0.716
contrast-Lgain-Neut	mot-opt2	mod-FixMod	fwhm-4.8	0.537	0.375
contrast-Lgain-Neut	mot-opt2	mod-FixMod	fwhm-6.0	0.338	0.242
contrast-Lgain-Neut	mot-opt2	mod-FixMod	fwhm-7.2	0.238	0.179
contrast-Lgain-Neut	mot-opt2	mod-FixMod	fwhm-8.4	0.179	0.142
contrast-Lgain-Neut	mot-opt3	mod-AntMod	fwhm-3.6	0.226	0.162
contrast-Lgain-Neut	mot-opt3	mod-AntMod	fwhm-4.8	0.111	0.081
contrast-Lgain-Neut	mot-opt3	mod-AntMod	fwhm-6.0	0.066	0.05
contrast-Lgain-Neut	mot-opt3	mod-AntMod	fwhm-7.2	0.044	0.036
contrast-Lgain-Neut	mot-opt3	mod-AntMod	fwhm-8.4	0.032	0.028
contrast-Lgain-Neut	mot-opt3	mod-CueMod	fwhm-3.6	0.852	0.544
contrast-Lgain-Neut	mot-opt3	mod-CueMod	fwhm-4.8	0.43	0.27
contrast-Lgain-Neut	mot-opt3	mod-CueMod	fwhm-6.0	0.264	0.169
contrast-Lgain-Neut	mot-opt3	mod-CueMod	fwhm-7.2	0.181	0.123
contrast-Lgain-Neut	mot-opt3	mod-CueMod	fwhm-8.4	0.133	0.099
contrast-Lgain-Neut	mot-opt3	mod-FixMod	fwhm-3.6	0.747	0.575
contrast-Lgain-Neut	mot-opt3	mod-FixMod	fwhm-4.8	0.368	0.295
contrast-Lgain-Neut	mot-opt3	mod-FixMod	fwhm-6.0	0.219	0.183
contrast-Lgain-Neut	mot-opt3	mod-FixMod	fwhm-7.2	0.147	0.129
contrast-Lgain-Neut	mot-opt3	mod-FixMod	fwhm-8.4	0.106	0.098
contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-3.6	0.245	0.166
contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-4.8	0.118	0.083
contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-6.0	0.071	0.051
contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-7.2	0.048	0.037
contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-8.4	0.035	0.029
contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-3.6	0.944	0.564
contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-4.8	0.452	0.278
contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-6.0	0.266	0.171
contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-7.2	0.178	0.123
contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-8.4	0.131	0.098
