path,DLH,RESEL
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt1_mod-CueMod_fwhm-3.6_stat-residuals.nii.gz,0.29913,15.5049
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt4_mod-AntMod_fwhm-7.2_stat-residuals.nii.gz,0.0418784,110.749
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt4_mod-FixMod_fwhm-6.0_stat-residuals.nii.gz,0.0747006,62.0877
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt4_mod-CueMod_fwhm-7.2_stat-residuals.nii.gz,0.0368357,125.91
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt3_mod-CueMod_fwhm-3.6_stat-residuals.nii.gz,0.312299,14.8511
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt2_mod-FixMod_fwhm-3.6_stat-residuals.nii.gz,0.320474,14.4723
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt1_mod-AntMod_fwhm-6.0_stat-residuals.nii.gz,0.0570221,81.3366
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt3_mod-AntMod_fwhm-7.2_stat-residuals.nii.gz,0.0400426,115.826
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt4_mod-FixMod_fwhm-3.6_stat-residuals.nii.gz,0.361788,12.8196
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt2_mod-CueMod_fwhm-7.2_stat-residuals.nii.gz,0.0315734,146.895
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt3_mod-AntMod_fwhm-6.0_stat-residuals.nii.gz,0.0767124,60.4594
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt4_mod-AntMod_fwhm-3.6_stat-residuals.nii.gz,0.343777,13.4913
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt3_mod-CueMod_fwhm-8.4_stat-residuals.nii.gz,0.0222994,207.987
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt3_mod-FixMod_fwhm-3.6_stat-residuals.nii.gz,0.332297,13.9573
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt1_mod-AntMod_fwhm-4.8_stat-residuals.nii.gz,0.122349,37.9079
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt4_mod-FixMod_fwhm-7.2_stat-residuals.nii.gz,0.0403375,114.979
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt4_mod-CueMod_fwhm-7.2_stat-residuals.nii.gz,0.0400436,115.823
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt3_mod-FixMod_fwhm-4.8_stat-residuals.nii.gz,0.159244,29.1251
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt2_mod-AntMod_fwhm-7.2_stat-residuals.nii.gz,0.0349039,132.879
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt2_mod-CueMod_fwhm-6.0_stat-residuals.nii.gz,0.0643992,72.0194
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt2_mod-CueMod_fwhm-3.6_stat-residuals.nii.gz,0.319564,14.5135
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt1_mod-CueMod_fwhm-4.8_stat-residuals.nii.gz,0.125554,36.9403
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt4_mod-AntMod_fwhm-4.8_stat-residuals.nii.gz,0.157182,29.5071
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt1_mod-AntMod_fwhm-7.2_stat-residuals.nii.gz,0.0290002,159.93
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt2_mod-CueMod_fwhm-6.0_stat-residuals.nii.gz,0.059792,77.5687
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt4_mod-FixMod_fwhm-3.6_stat-residuals.nii.gz,0.336488,13.7835
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt2_mod-FixMod_fwhm-4.8_stat-residuals.nii.gz,0.147572,31.4287
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt1_mod-FixMod_fwhm-4.8_stat-residuals.nii.gz,0.131349,35.3105
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt1_mod-FixMod_fwhm-3.6_stat-residuals.nii.gz,0.312079,14.8616
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt3_mod-FixMod_fwhm-8.4_stat-residuals.nii.gz,0.0220827,210.028
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt1_mod-CueMod_fwhm-7.2_stat-residuals.nii.gz,0.0279336,166.036
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt3_mod-AntMod_fwhm-8.4_stat-residuals.nii.gz,0.020983,221.035
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt3_mod-CueMod_fwhm-6.0_stat-residuals.nii.gz,0.0711409,65.1944
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt3_mod-CueMod_fwhm-8.4_stat-residuals.nii.gz,0.0232942,199.104
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt1_mod-FixMod_fwhm-4.8_stat-residuals.nii.gz,0.131953,35.1487
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt4_mod-FixMod_fwhm-6.0_stat-residuals.nii.gz,0.079985,57.9857
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt4_mod-AntMod_fwhm-3.6_stat-residuals.nii.gz,0.344012,13.4821
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt1_mod-FixMod_fwhm-7.2_stat-residuals.nii.gz,0.0326576,142.019
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt2_mod-CueMod_fwhm-3.6_stat-residuals.nii.gz,0.294481,15.7497
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt4_mod-AntMod_fwhm-7.2_stat-residuals.nii.gz,0.0369896,125.386
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt3_mod-FixMod_fwhm-6.0_stat-residuals.nii.gz,0.0790043,58.7055
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt3_mod-CueMod_fwhm-8.4_stat-residuals.nii.gz,0.0208371,222.583
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt4_mod-CueMod_fwhm-3.6_stat-residuals.nii.gz,0.316473,14.6552
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt1_mod-CueMod_fwhm-3.6_stat-residuals.nii.gz,0.283467,16.3616
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt3_mod-CueMod_fwhm-6.0_stat-residuals.nii.gz,0.0763882,60.716
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt1_mod-CueMod_fwhm-7.2_stat-residuals.nii.gz,0.0312338,148.492
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt3_mod-FixMod_fwhm-3.6_stat-residuals.nii.gz,0.346309,13.3926
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt3_mod-AntMod_fwhm-8.4_stat-residuals.nii.gz,0.0227631,203.75
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt4_mod-FixMod_fwhm-7.2_stat-residuals.nii.gz,0.042538,109.032
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt2_mod-FixMod_fwhm-3.6_stat-residuals.nii.gz,0.318357,14.5685
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt3_mod-AntMod_fwhm-3.6_stat-residuals.nii.gz,0.347111,13.3617
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt2_mod-AntMod_fwhm-6.0_stat-residuals.nii.gz,0.0618553,74.9812
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt1_mod-FixMod_fwhm-4.8_stat-residuals.nii.gz,0.129501,35.8142
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt1_mod-FixMod_fwhm-8.4_stat-residuals.nii.gz,0.0160317,289.301
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt2_mod-FixMod_fwhm-6.0_stat-residuals.nii.gz,0.0665344,69.7081
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt4_mod-FixMod_fwhm-4.8_stat-residuals.nii.gz,0.164724,28.1561
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt4_mod-AntMod_fwhm-4.8_stat-residuals.nii.gz,0.15922,29.1295
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt2_mod-CueMod_fwhm-4.8_stat-residuals.nii.gz,0.132602,34.9767
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt1_mod-CueMod_fwhm-6.0_stat-residuals.nii.gz,0.0556296,83.3726
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt3_mod-FixMod_fwhm-3.6_stat-residuals.nii.gz,0.341743,13.5716
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt1_mod-FixMod_fwhm-3.6_stat-residuals.nii.gz,0.308285,15.0445
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt2_mod-AntMod_fwhm-7.2_stat-residuals.nii.gz,0.035574,130.376
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt1_mod-AntMod_fwhm-7.2_stat-residuals.nii.gz,0.0297531,155.883
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt4_mod-AntMod_fwhm-4.8_stat-residuals.nii.gz,0.157543,29.4395
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt2_mod-CueMod_fwhm-7.2_stat-residuals.nii.gz,0.0299755,154.726
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt4_mod-CueMod_fwhm-8.4_stat-residuals.nii.gz,0.0235263,197.141
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt1_mod-AntMod_fwhm-4.8_stat-residuals.nii.gz,0.126247,36.7373
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt1_mod-FixMod_fwhm-6.0_stat-residuals.nii.gz,0.0596382,77.7687
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Base_mask-mni152_mot-opt1_mod-AntMod_fwhm-6.0_stat-residuals.nii.gz,0.057662,80.434
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt2_mod-AntMod_fwhm-4.8_stat-residuals.nii.gz,0.139853,33.1634
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt3_mod-CueMod_fwhm-6.0_stat-residuals.nii.gz,0.0726467,63.8431
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt3_mod-CueMod_fwhm-4.8_stat-residuals.nii.gz,0.146221,31.719
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt1_mod-AntMod_fwhm-8.4_stat-residuals.nii.gz,0.0171457,270.504
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt2_mod-AntMod_fwhm-4.8_stat-residuals.nii.gz,0.135101,34.3299
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt4_mod-CueMod_fwhm-3.6_stat-residuals.nii.gz,0.329057,14.0948
subs-61_ses-1_task-mid_ses-1_contrast-Sgain-Neut_mask-mni152_mot-opt4_mod-AntMod_fwhm-6.0_stat-residuals.nii.gz,0.0776635,59.719
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt3_mod-AntMod_fwhm-6.0_stat-residuals.nii.gz,0.0707564,65.5486
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Base_mask-mni152_mot-opt4_mod-AntMod_fwhm-6.0_stat-residuals.nii.gz,0.0779092,59.5307
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt3_mod-CueMod_fwhm-3.6_stat-residuals.nii.gz,0.327181,14.1756
subs-61_ses-1_task-mid_ses-1_contrast-Lgain-Neut_mask-mni152_mot-opt2_mod-AntMod_fwhm-4.8_stat-residuals.nii.gz,0.133171,34.8273
