subject	model	motion	con	eff_est
sub-18	AntMod	opt1	Lgain-Neut	9.66579235366425
sub-18	AntMod	opt2	Lgain-Neut	8.712450695508668
sub-18	AntMod	opt3	Lgain-Neut	8.19767648956145
sub-18	AntMod	opt4	Lgain-Neut	7.98823369498543
sub-18	CueMod	opt1	Lgain-Neut	2.809172998723091
sub-18	CueMod	opt2	Lgain-Neut	2.5273934582819564
sub-18	CueMod	opt3	Lgain-Neut	2.360483530370714
sub-18	CueMod	opt4	Lgain-Neut	2.2925947766611463
sub-18	FixMod	opt1	Lgain-Neut	2.9208639795966924
sub-18	FixMod	opt2	Lgain-Neut	2.662723212625632
sub-18	FixMod	opt3	Lgain-Neut	2.539971553570582
sub-18	FixMod	opt4	Lgain-Neut	2.4825317701607856
sub-25	AntMod	opt1	Lgain-Neut	9.743346532352053
sub-25	AntMod	opt2	Lgain-Neut	8.86912481549169
sub-25	AntMod	opt3	Lgain-Neut	8.319148496898325
sub-25	AntMod	opt4	Lgain-Neut	8.08419731217449
sub-25	CueMod	opt1	Lgain-Neut	2.842592592936656
sub-25	CueMod	opt2	Lgain-Neut	2.6259318971001893
sub-25	CueMod	opt3	Lgain-Neut	2.4427821973245853
sub-25	CueMod	opt4	Lgain-Neut	2.3586196146011984
sub-25	FixMod	opt1	Lgain-Neut	2.968685112529413
sub-25	FixMod	opt2	Lgain-Neut	2.703309762053678
sub-25	FixMod	opt3	Lgain-Neut	2.503709062867572
sub-25	FixMod	opt4	Lgain-Neut	2.4291828920323075
sub-27	AntMod	opt1	Lgain-Neut	10.973084781193293
sub-27	AntMod	opt2	Lgain-Neut	10.64445869857266
sub-27	AntMod	opt3	Lgain-Neut	9.33245410856135
sub-27	AntMod	opt4	Lgain-Neut	9.33202097604312
sub-27	CueMod	opt1	Lgain-Neut	3.0620364994678972
sub-27	CueMod	opt2	Lgain-Neut	2.9644938259448885
sub-27	CueMod	opt3	Lgain-Neut	2.628652775999438
sub-27	CueMod	opt4	Lgain-Neut	2.6283905520366897
sub-27	FixMod	opt1	Lgain-Neut	3.367070485697379
sub-27	FixMod	opt2	Lgain-Neut	3.2729841986698434
sub-27	FixMod	opt3	Lgain-Neut	2.909266062680395
sub-27	FixMod	opt4	Lgain-Neut	2.9082276575040664
sub-60	AntMod	opt1	Lgain-Neut	11.90672041500915
sub-60	AntMod	opt2	Lgain-Neut	10.96839696552108
sub-60	AntMod	opt3	Lgain-Neut	9.788054348280696
sub-60	AntMod	opt4	Lgain-Neut	9.673216526283667
sub-60	CueMod	opt1	Lgain-Neut	3.4090933421253
sub-60	CueMod	opt2	Lgain-Neut	3.169862222799409
sub-60	CueMod	opt3	Lgain-Neut	2.7596003134931992
sub-60	CueMod	opt4	Lgain-Neut	2.7245606861912477
sub-60	FixMod	opt1	Lgain-Neut	3.4856629463361464
sub-60	FixMod	opt2	Lgain-Neut	3.2037153016574127
sub-60	FixMod	opt3	Lgain-Neut	2.932121657810826
sub-60	FixMod	opt4	Lgain-Neut	2.8830862230213485
sub-43	AntMod	opt1	Lgain-Neut	10.36906509370505
sub-43	AntMod	opt2	Lgain-Neut	9.034998894761653
sub-43	AntMod	opt3	Lgain-Neut	8.16843712132331
sub-43	AntMod	opt4	Lgain-Neut	7.924677913099092
sub-43	CueMod	opt1	Lgain-Neut	3.0561363346322654
sub-43	CueMod	opt2	Lgain-Neut	2.6382495595355606
sub-43	CueMod	opt3	Lgain-Neut	2.3535858133852825
sub-43	CueMod	opt4	Lgain-Neut	2.28322828988872
sub-43	FixMod	opt1	Lgain-Neut	2.971360806686951
sub-43	FixMod	opt2	Lgain-Neut	2.682598376995274
sub-43	FixMod	opt3	Lgain-Neut	2.4668071622916123
sub-43	FixMod	opt4	Lgain-Neut	2.409831739573125
sub-09	AntMod	opt1	Lgain-Neut	10.625873620888164
sub-09	AntMod	opt2	Lgain-Neut	9.591917463859136
sub-09	AntMod	opt3	Lgain-Neut	9.21047538603644
sub-09	AntMod	opt4	Lgain-Neut	8.75307164240314
sub-09	CueMod	opt1	Lgain-Neut	3.169428434932213
sub-09	CueMod	opt2	Lgain-Neut	2.9245457799358334
sub-09	CueMod	opt3	Lgain-Neut	2.7890439796243895
sub-09	CueMod	opt4	Lgain-Neut	2.6889783371687734
sub-09	FixMod	opt1	Lgain-Neut	3.0536092907359818
sub-09	FixMod	opt2	Lgain-Neut	2.776623567411228
sub-09	FixMod	opt3	Lgain-Neut	2.6600863890945083
sub-09	FixMod	opt4	Lgain-Neut	2.5117472678068253
sub-42	AntMod	opt1	Lgain-Neut	9.795044680467164
sub-42	AntMod	opt2	Lgain-Neut	9.030067511422807
sub-42	AntMod	opt3	Lgain-Neut	7.457835802188091
sub-42	AntMod	opt4	Lgain-Neut	7.339026568016045
sub-42	CueMod	opt1	Lgain-Neut	2.95915251295511
sub-42	CueMod	opt2	Lgain-Neut	2.7377493341705534
sub-42	CueMod	opt3	Lgain-Neut	2.2833941176235806
sub-42	CueMod	opt4	Lgain-Neut	2.2318756065005427
sub-42	FixMod	opt1	Lgain-Neut	2.868273504814809
sub-42	FixMod	opt2	Lgain-Neut	2.6741154714461253
sub-42	FixMod	opt3	Lgain-Neut	2.2480625751088907
sub-42	FixMod	opt4	Lgain-Neut	2.2215020465568758
sub-100	AntMod	opt1	Lgain-Neut	10.219827935533004
sub-100	AntMod	opt2	Lgain-Neut	9.24394648522389
sub-100	AntMod	opt3	Lgain-Neut	8.577402633621007
sub-100	AntMod	opt4	Lgain-Neut	8.1610486609687
sub-100	CueMod	opt1	Lgain-Neut	2.947459849206166
sub-100	CueMod	opt2	Lgain-Neut	2.5819043189189603
sub-100	CueMod	opt3	Lgain-Neut	2.3581521087045
sub-100	CueMod	opt4	Lgain-Neut	2.2316231432411975
sub-100	FixMod	opt1	Lgain-Neut	3.1262107903452883
sub-100	FixMod	opt2	Lgain-Neut	2.903940591467072
sub-100	FixMod	opt3	Lgain-Neut	2.7421216238033344
sub-100	FixMod	opt4	Lgain-Neut	2.6219792731156426
sub-51	AntMod	opt1	Lgain-Neut	10.386975958195638
sub-51	AntMod	opt2	Lgain-Neut	9.990554400658587
sub-51	AntMod	opt3	Lgain-Neut	9.534274171771807
sub-51	AntMod	opt4	Lgain-Neut	9.534274171771807
sub-51	CueMod	opt1	Lgain-Neut	2.9960487431000384
sub-51	CueMod	opt2	Lgain-Neut	2.846416286022216
sub-51	CueMod	opt3	Lgain-Neut	2.720850805740005
sub-51	CueMod	opt4	Lgain-Neut	2.720850805740005
sub-51	FixMod	opt1	Lgain-Neut	3.122839306808844
sub-51	FixMod	opt2	Lgain-Neut	2.972787307765594
sub-51	FixMod	opt3	Lgain-Neut	2.812959884119173
sub-51	FixMod	opt4	Lgain-Neut	2.812959884119173
sub-12	AntMod	opt1	Lgain-Neut	9.882273575597235
sub-12	AntMod	opt2	Lgain-Neut	8.369477842228779
sub-12	AntMod	opt3	Lgain-Neut	7.782581769892614
sub-12	AntMod	opt4	Lgain-Neut	7.610768719721838
sub-12	CueMod	opt1	Lgain-Neut	2.9552142669059287
sub-12	CueMod	opt2	Lgain-Neut	2.5087026462893034
sub-12	CueMod	opt3	Lgain-Neut	2.3350553255649436
sub-12	CueMod	opt4	Lgain-Neut	2.25349925252255
sub-12	FixMod	opt1	Lgain-Neut	2.936935789898987
sub-12	FixMod	opt2	Lgain-Neut	2.522911577714126
sub-12	FixMod	opt3	Lgain-Neut	2.370590963970754
sub-12	FixMod	opt4	Lgain-Neut	2.3388708223193224
sub-105	AntMod	opt1	Lgain-Neut	10.855447632447135
sub-105	AntMod	opt2	Lgain-Neut	10.299184989659391
sub-105	AntMod	opt3	Lgain-Neut	9.584455056317166
sub-105	AntMod	opt4	Lgain-Neut	8.606560090686072
sub-105	CueMod	opt1	Lgain-Neut	3.149982626872653
sub-105	CueMod	opt2	Lgain-Neut	2.957423647581528
sub-105	CueMod	opt3	Lgain-Neut	2.7654533301399105
sub-105	CueMod	opt4	Lgain-Neut	2.4161450072296367
sub-105	FixMod	opt1	Lgain-Neut	3.2474803997665864
sub-105	FixMod	opt2	Lgain-Neut	3.0634645495380513
sub-105	FixMod	opt3	Lgain-Neut	2.8307182189539426
sub-105	FixMod	opt4	Lgain-Neut	2.62620088232737
sub-28	AntMod	opt1	Lgain-Neut	9.687498523415925
sub-28	AntMod	opt2	Lgain-Neut	8.812471080716712
sub-28	AntMod	opt3	Lgain-Neut	8.058423323570317
sub-28	AntMod	opt4	Lgain-Neut	7.5346850703829675
sub-28	CueMod	opt1	Lgain-Neut	2.8183564659622338
sub-28	CueMod	opt2	Lgain-Neut	2.609359760029808
sub-28	CueMod	opt3	Lgain-Neut	2.369876010932253
sub-28	CueMod	opt4	Lgain-Neut	2.1454889941153876
sub-28	FixMod	opt1	Lgain-Neut	2.9372902110882353
sub-28	FixMod	opt2	Lgain-Neut	2.64189398223853
sub-28	FixMod	opt3	Lgain-Neut	2.4353157279167283
sub-28	FixMod	opt4	Lgain-Neut	2.3367775132386965
sub-85	AntMod	opt1	Lgain-Neut	9.455506293841948
sub-85	AntMod	opt2	Lgain-Neut	8.259007506231235
sub-85	AntMod	opt3	Lgain-Neut	8.123136420714994
sub-85	AntMod	opt4	Lgain-Neut	7.972603008000661
sub-85	CueMod	opt1	Lgain-Neut	2.5822994319220776
sub-85	CueMod	opt2	Lgain-Neut	2.2878831441439162
sub-85	CueMod	opt3	Lgain-Neut	2.249860540821114
sub-85	CueMod	opt4	Lgain-Neut	2.2279247749972475
sub-85	FixMod	opt1	Lgain-Neut	3.001138939161794
sub-85	FixMod	opt2	Lgain-Neut	2.6690558315557635
sub-85	FixMod	opt3	Lgain-Neut	2.6244621726379638
sub-85	FixMod	opt4	Lgain-Neut	2.5185778620437427
sub-99	AntMod	opt1	Lgain-Neut	10.948129369634113
sub-99	AntMod	opt2	Lgain-Neut	10.547296383188762
sub-99	AntMod	opt3	Lgain-Neut	9.942888096548026
sub-99	AntMod	opt4	Lgain-Neut	9.80910633906461
sub-99	CueMod	opt1	Lgain-Neut	3.2241854134561225
sub-99	CueMod	opt2	Lgain-Neut	3.084013232197164
sub-99	CueMod	opt3	Lgain-Neut	2.8945366884798887
sub-99	CueMod	opt4	Lgain-Neut	2.8734831371461773
sub-99	FixMod	opt1	Lgain-Neut	3.2567471014824116
sub-99	FixMod	opt2	Lgain-Neut	3.151597200621927
sub-99	FixMod	opt3	Lgain-Neut	2.969337067370975
sub-99	FixMod	opt4	Lgain-Neut	2.919481440238011
sub-98	AntMod	opt1	Lgain-Neut	10.642525017990906
sub-98	AntMod	opt2	Lgain-Neut	9.880103858648017
sub-98	AntMod	opt3	Lgain-Neut	9.42612333470217
sub-98	AntMod	opt4	Lgain-Neut	9.003109542304212
sub-98	CueMod	opt1	Lgain-Neut	3.1959122468379513
sub-98	CueMod	opt2	Lgain-Neut	2.9154876417038147
sub-98	CueMod	opt3	Lgain-Neut	2.7148184874724484
sub-98	CueMod	opt4	Lgain-Neut	2.577876899767652
sub-98	FixMod	opt1	Lgain-Neut	3.038694195742071
sub-98	FixMod	opt2	Lgain-Neut	2.859595587908488
sub-98	FixMod	opt3	Lgain-Neut	2.7285940067477843
sub-98	FixMod	opt4	Lgain-Neut	2.603853876281316
sub-84	AntMod	opt1	Lgain-Neut	10.341483260792483
sub-84	AntMod	opt2	Lgain-Neut	9.467934203162885
sub-84	AntMod	opt3	Lgain-Neut	8.881985288234219
sub-84	AntMod	opt4	Lgain-Neut	8.879026397938084
sub-84	CueMod	opt1	Lgain-Neut	2.976462359675743
sub-84	CueMod	opt2	Lgain-Neut	2.7207718239396685
sub-84	CueMod	opt3	Lgain-Neut	2.5053629898747296
sub-84	CueMod	opt4	Lgain-Neut	2.5027562784522943
sub-84	FixMod	opt1	Lgain-Neut	3.1750306708778746
sub-84	FixMod	opt2	Lgain-Neut	2.899711226368721
sub-84	FixMod	opt3	Lgain-Neut	2.7576979060531106
sub-84	FixMod	opt4	Lgain-Neut	2.757345178142834
sub-71	AntMod	opt1	Lgain-Neut	10.31997514565065
sub-71	AntMod	opt2	Lgain-Neut	9.573181467909649
sub-71	AntMod	opt3	Lgain-Neut	8.83268452763174
sub-71	AntMod	opt4	Lgain-Neut	8.616116439916702
sub-71	CueMod	opt1	Lgain-Neut	3.095889968637149
sub-71	CueMod	opt2	Lgain-Neut	2.8050022100292042
sub-71	CueMod	opt3	Lgain-Neut	2.498767337305836
sub-71	CueMod	opt4	Lgain-Neut	2.409122913207834
sub-71	FixMod	opt1	Lgain-Neut	3.029723756006657
sub-71	FixMod	opt2	Lgain-Neut	2.8983890943936306
sub-71	FixMod	opt3	Lgain-Neut	2.7635756279279127
sub-71	FixMod	opt4	Lgain-Neut	2.724840965246187
sub-53	AntMod	opt1	Lgain-Neut	11.037874716756518
sub-53	AntMod	opt2	Lgain-Neut	10.369983285514452
sub-53	AntMod	opt3	Lgain-Neut	10.273545608517235
sub-53	AntMod	opt4	Lgain-Neut	10.273545608517235
sub-53	CueMod	opt1	Lgain-Neut	3.1680627213490364
sub-53	CueMod	opt2	Lgain-Neut	3.0500837845928634
sub-53	CueMod	opt3	Lgain-Neut	3.019139836507717
sub-53	CueMod	opt4	Lgain-Neut	3.019139836507717
sub-53	FixMod	opt1	Lgain-Neut	3.223648540242829
sub-53	FixMod	opt2	Lgain-Neut	2.9638896630759395
sub-53	FixMod	opt3	Lgain-Neut	2.9398657838818196
sub-53	FixMod	opt4	Lgain-Neut	2.9398657838818196
sub-78	AntMod	opt1	Lgain-Neut	9.07502422960679
sub-78	AntMod	opt2	Lgain-Neut	8.158548306554415
sub-78	AntMod	opt3	Lgain-Neut	7.40634263279338
sub-78	AntMod	opt4	Lgain-Neut	7.010770095859749
sub-78	CueMod	opt1	Lgain-Neut	2.4645432557109377
sub-78	CueMod	opt2	Lgain-Neut	2.229007185139957
sub-78	CueMod	opt3	Lgain-Neut	2.031117976776893
sub-78	CueMod	opt4	Lgain-Neut	1.8856715278608478
sub-78	FixMod	opt1	Lgain-Neut	2.942488817803432
sub-78	FixMod	opt2	Lgain-Neut	2.5694935754807307
sub-78	FixMod	opt3	Lgain-Neut	2.3822876484010913
sub-78	FixMod	opt4	Lgain-Neut	2.287718955629704
sub-106	AntMod	opt1	Lgain-Neut	10.644466897988877
sub-106	AntMod	opt2	Lgain-Neut	9.564888169117651
sub-106	AntMod	opt3	Lgain-Neut	8.934930430911631
sub-106	AntMod	opt4	Lgain-Neut	8.83929851857103
sub-106	CueMod	opt1	Lgain-Neut	3.2454046992728807
sub-106	CueMod	opt2	Lgain-Neut	2.83557830802319
sub-106	CueMod	opt3	Lgain-Neut	2.5926229585099128
sub-106	CueMod	opt4	Lgain-Neut	2.5672301533121122
sub-106	FixMod	opt1	Lgain-Neut	3.068911666593599
sub-106	FixMod	opt2	Lgain-Neut	2.8397280047735136
sub-106	FixMod	opt3	Lgain-Neut	2.6947887627210934
sub-106	FixMod	opt4	Lgain-Neut	2.656376834159196
sub-38	AntMod	opt1	Lgain-Neut	10.621688145903557
sub-38	AntMod	opt2	Lgain-Neut	9.28186515421444
sub-38	AntMod	opt3	Lgain-Neut	8.729288376953761
sub-38	AntMod	opt4	Lgain-Neut	8.4849317975192
sub-38	CueMod	opt1	Lgain-Neut	3.2183113602053606
sub-38	CueMod	opt2	Lgain-Neut	2.709167809977396
sub-38	CueMod	opt3	Lgain-Neut	2.487530476616914
sub-38	CueMod	opt4	Lgain-Neut	2.411384126518664
sub-38	FixMod	opt1	Lgain-Neut	3.078006910394003
sub-38	FixMod	opt2	Lgain-Neut	2.8367646575999457
sub-38	FixMod	opt3	Lgain-Neut	2.748651395884879
sub-38	FixMod	opt4	Lgain-Neut	2.6962197114933195
sub-103	AntMod	opt1	Lgain-Neut	9.265020386582641
sub-103	AntMod	opt2	Lgain-Neut	8.79366860376783
sub-103	AntMod	opt3	Lgain-Neut	8.567313249274273
sub-103	AntMod	opt4	Lgain-Neut	8.55679531300392
sub-103	CueMod	opt1	Lgain-Neut	2.67885914299628
sub-103	CueMod	opt2	Lgain-Neut	2.4904021289175975
sub-103	CueMod	opt3	Lgain-Neut	2.4230745727289174
sub-103	CueMod	opt4	Lgain-Neut	2.4219465479412636
sub-103	FixMod	opt1	Lgain-Neut	2.8749077815991493
sub-103	FixMod	opt2	Lgain-Neut	2.78320403103687
sub-103	FixMod	opt3	Lgain-Neut	2.7086324691577337
sub-103	FixMod	opt4	Lgain-Neut	2.7051403822746583
sub-66	AntMod	opt1	Lgain-Neut	11.179516430494122
sub-66	AntMod	opt2	Lgain-Neut	10.239937022020523
sub-66	AntMod	opt3	Lgain-Neut	8.472217196031568
sub-66	AntMod	opt4	Lgain-Neut	8.41428754517404
sub-66	CueMod	opt1	Lgain-Neut	3.1049651435219134
sub-66	CueMod	opt2	Lgain-Neut	2.8959331850298495
sub-66	CueMod	opt3	Lgain-Neut	2.4402905170568037
sub-66	CueMod	opt4	Lgain-Neut	2.4207646779926315
sub-66	FixMod	opt1	Lgain-Neut	3.408673279989503
sub-66	FixMod	opt2	Lgain-Neut	3.053250429705878
sub-66	FixMod	opt3	Lgain-Neut	2.5601226185411416
sub-66	FixMod	opt4	Lgain-Neut	2.546569762735351
sub-16	AntMod	opt1	Sgain-Neut	11.238031621297596
sub-16	AntMod	opt2	Sgain-Neut	10.689028033733692
sub-16	AntMod	opt3	Sgain-Neut	10.186247509383213
sub-16	AntMod	opt4	Sgain-Neut	10.141687358908527
sub-16	CueMod	opt1	Sgain-Neut	3.23788565473484
sub-16	CueMod	opt2	Sgain-Neut	3.0802215859299134
sub-16	CueMod	opt3	Sgain-Neut	2.911295706784663
sub-16	CueMod	opt4	Sgain-Neut	2.883268903791058
sub-16	FixMod	opt1	Sgain-Neut	3.4094862800020973
sub-16	FixMod	opt2	Sgain-Neut	3.267016048608759
sub-16	FixMod	opt3	Sgain-Neut	3.1414348213384153
sub-16	FixMod	opt4	Sgain-Neut	3.1389243172596855
sub-02	AntMod	opt1	Sgain-Neut	10.724142151169545
sub-02	AntMod	opt2	Sgain-Neut	9.820173840996862
sub-02	AntMod	opt3	Sgain-Neut	8.90558758357155
sub-02	AntMod	opt4	Sgain-Neut	8.881628020086755
sub-02	CueMod	opt1	Sgain-Neut	3.220318323345075
sub-02	CueMod	opt2	Sgain-Neut	2.8793982666390168
sub-02	CueMod	opt3	Sgain-Neut	2.5006615543487007
sub-02	CueMod	opt4	Sgain-Neut	2.4922954282862624
sub-02	FixMod	opt1	Sgain-Neut	3.083031137061524
sub-02	FixMod	opt2	Sgain-Neut	2.910710452028024
sub-02	FixMod	opt3	Sgain-Neut	2.742395847060653
sub-02	FixMod	opt4	Sgain-Neut	2.73810653313567
sub-108	AntMod	opt1	Sgain-Neut	10.69756163212717
sub-108	AntMod	opt2	Sgain-Neut	9.987415818597714
sub-108	AntMod	opt3	Sgain-Neut	8.784309547695264
sub-108	AntMod	opt4	Sgain-Neut	8.607388074230608
sub-108	CueMod	opt1	Sgain-Neut	3.1828953687567623
sub-108	CueMod	opt2	Sgain-Neut	2.880783561457828
sub-108	CueMod	opt3	Sgain-Neut	2.604660795209682
sub-108	CueMod	opt4	Sgain-Neut	2.539077759362069
sub-108	FixMod	opt1	Sgain-Neut	3.0409764390118124
sub-108	FixMod	opt2	Sgain-Neut	2.8969428875088035
sub-108	FixMod	opt3	Sgain-Neut	2.5454094401554306
sub-108	FixMod	opt4	Sgain-Neut	2.5109207370511033
sub-65	AntMod	opt1	Sgain-Neut	11.128195584823168
sub-65	AntMod	opt2	Sgain-Neut	10.602883212646496
sub-65	AntMod	opt3	Sgain-Neut	10.194728796899906
sub-65	AntMod	opt4	Sgain-Neut	9.985323366563186
sub-65	CueMod	opt1	Sgain-Neut	3.0834079469016964
sub-65	CueMod	opt2	Sgain-Neut	2.93465206204138
sub-65	CueMod	opt3	Sgain-Neut	2.8426125217278218
sub-65	CueMod	opt4	Sgain-Neut	2.7500811906755604
sub-65	FixMod	opt1	Sgain-Neut	3.3785546765197
sub-65	FixMod	opt2	Sgain-Neut	3.180402599550453
sub-65	FixMod	opt3	Sgain-Neut	3.039097823781885
sub-65	FixMod	opt4	Sgain-Neut	2.986576419034692
sub-89	AntMod	opt1	Sgain-Neut	11.536401549261882
sub-89	AntMod	opt2	Sgain-Neut	11.143009199791104
sub-89	AntMod	opt3	Sgain-Neut	10.794625592419997
sub-89	AntMod	opt4	Sgain-Neut	10.37115869377147
sub-89	CueMod	opt1	Sgain-Neut	3.461920387606848
sub-89	CueMod	opt2	Sgain-Neut	3.2387020963639648
sub-89	CueMod	opt3	Sgain-Neut	3.115552116201994
sub-89	CueMod	opt4	Sgain-Neut	2.948399054074333
sub-89	FixMod	opt1	Sgain-Neut	3.296672093729139
sub-89	FixMod	opt2	Sgain-Neut	3.2243502365770675
sub-89	FixMod	opt3	Sgain-Neut	3.1263971179938386
sub-89	FixMod	opt4	Sgain-Neut	3.013055164709561
sub-58	AntMod	opt1	Sgain-Neut	10.251340827726601
sub-58	AntMod	opt2	Sgain-Neut	9.464847560987407
sub-58	AntMod	opt3	Sgain-Neut	8.76477305357543
sub-58	AntMod	opt4	Sgain-Neut	8.711956184856374
sub-58	CueMod	opt1	Sgain-Neut	3.1371343220929706
sub-58	CueMod	opt2	Sgain-Neut	2.9466692036903996
sub-58	CueMod	opt3	Sgain-Neut	2.789212074477323
sub-58	CueMod	opt4	Sgain-Neut	2.763004318616396
sub-58	FixMod	opt1	Sgain-Neut	2.9908493488934287
sub-58	FixMod	opt2	Sgain-Neut	2.6686337616742946
sub-58	FixMod	opt3	Sgain-Neut	2.420828998156143
sub-58	FixMod	opt4	Sgain-Neut	2.410473910963619
sub-91	AntMod	opt1	Sgain-Neut	10.72412437763148
sub-91	AntMod	opt2	Sgain-Neut	9.719754487728336
sub-91	AntMod	opt3	Sgain-Neut	9.103768365338428
sub-91	AntMod	opt4	Sgain-Neut	9.102753841118965
sub-91	CueMod	opt1	Sgain-Neut	3.194218877443977
sub-91	CueMod	opt2	Sgain-Neut	2.871927088152605
sub-91	CueMod	opt3	Sgain-Neut	2.6369825138633867
sub-91	CueMod	opt4	Sgain-Neut	2.6366991771430603
sub-91	FixMod	opt1	Sgain-Neut	3.1098224928498497
sub-91	FixMod	opt2	Sgain-Neut	2.8764166482205074
sub-91	FixMod	opt3	Sgain-Neut	2.7156433315933093
sub-91	FixMod	opt4	Sgain-Neut	2.7142882915339834
sub-48	AntMod	opt1	Sgain-Neut	11.106254634663223
sub-48	AntMod	opt2	Sgain-Neut	10.075007009006402
sub-48	AntMod	opt3	Sgain-Neut	8.594088006532155
sub-48	AntMod	opt4	Sgain-Neut	8.323995943265016
sub-48	CueMod	opt1	Sgain-Neut	3.372891226167649
sub-48	CueMod	opt2	Sgain-Neut	3.037846141447444
sub-48	CueMod	opt3	Sgain-Neut	2.5334917143790148
sub-48	CueMod	opt4	Sgain-Neut	2.433118650984445
sub-48	FixMod	opt1	Sgain-Neut	3.125684173947418
sub-48	FixMod	opt2	Sgain-Neut	2.8128672304309017
sub-48	FixMod	opt3	Sgain-Neut	2.472235023260029
sub-48	FixMod	opt4	Sgain-Neut	2.4112041619837767
sub-64	AntMod	opt1	Sgain-Neut	11.214169168860177
sub-64	AntMod	opt2	Sgain-Neut	10.80305944764027
sub-64	AntMod	opt3	Sgain-Neut	10.285899350637457
sub-64	AntMod	opt4	Sgain-Neut	9.995549372433926
sub-64	CueMod	opt1	Sgain-Neut	3.1701378544093304
sub-64	CueMod	opt2	Sgain-Neut	3.0033786237623747
sub-64	CueMod	opt3	Sgain-Neut	2.9375029082551265
sub-64	CueMod	opt4	Sgain-Neut	2.8334043424730924
sub-64	FixMod	opt1	Sgain-Neut	3.3455632893058427
sub-64	FixMod	opt2	Sgain-Neut	3.2361036001853147
sub-64	FixMod	opt3	Sgain-Neut	2.978008936492811
sub-64	FixMod	opt4	Sgain-Neut	2.916939767976771
sub-45	AntMod	opt1	Sgain-Neut	10.340740992402585
sub-45	AntMod	opt2	Sgain-Neut	9.762249244462485
sub-45	AntMod	opt3	Sgain-Neut	9.002130155161211
sub-45	AntMod	opt4	Sgain-Neut	9.001234156865177
sub-45	CueMod	opt1	Sgain-Neut	3.1310259347919986
sub-45	CueMod	opt2	Sgain-Neut	2.9584257553470774
sub-45	CueMod	opt3	Sgain-Neut	2.72868610662106
sub-45	CueMod	opt4	Sgain-Neut	2.7284761039330636
sub-45	FixMod	opt1	Sgain-Neut	3.002764100160168
sub-45	FixMod	opt2	Sgain-Neut	2.825479270448252
sub-45	FixMod	opt3	Sgain-Neut	2.624593500370922
sub-45	FixMod	opt4	Sgain-Neut	2.6224881467735326
sub-56	AntMod	opt1	Sgain-Neut	10.531796748604162
sub-56	AntMod	opt2	Sgain-Neut	9.411436939433633
sub-56	AntMod	opt3	Sgain-Neut	8.584411347429395
sub-56	AntMod	opt4	Sgain-Neut	8.50626814929219
sub-56	CueMod	opt1	Sgain-Neut	2.9795164254968234
sub-56	CueMod	opt2	Sgain-Neut	2.6633803583270046
sub-56	CueMod	opt3	Sgain-Neut	2.4179657589949355
sub-56	CueMod	opt4	Sgain-Neut	2.389063458771364
sub-56	FixMod	opt1	Sgain-Neut	3.2005869555555138
sub-56	FixMod	opt2	Sgain-Neut	2.912607866857906
sub-56	FixMod	opt3	Sgain-Neut	2.7191135397522332
sub-56	FixMod	opt4	Sgain-Neut	2.698803537446204
sub-47	AntMod	opt1	Sgain-Neut	11.474806031687384
sub-47	AntMod	opt2	Sgain-Neut	10.53906744271563
sub-47	AntMod	opt3	Sgain-Neut	9.863703562548789
sub-47	AntMod	opt4	Sgain-Neut	9.855645636865386
sub-47	CueMod	opt1	Sgain-Neut	3.406185533380432
sub-47	CueMod	opt2	Sgain-Neut	3.030486349069474
sub-47	CueMod	opt3	Sgain-Neut	2.800213521869307
sub-47	CueMod	opt4	Sgain-Neut	2.799140355063935
sub-47	FixMod	opt1	Sgain-Neut	3.3197066420713615
sub-47	FixMod	opt2	Sgain-Neut	3.106040427909554
sub-47	FixMod	opt3	Sgain-Neut	2.946418574607785
sub-47	FixMod	opt4	Sgain-Neut	2.9408621554610397
sub-24	AntMod	opt1	Sgain-Neut	10.59522918090763
sub-24	AntMod	opt2	Sgain-Neut	9.651840130163329
sub-24	AntMod	opt3	Sgain-Neut	9.512077414247578
sub-24	AntMod	opt4	Sgain-Neut	8.831672938152671
sub-24	CueMod	opt1	Sgain-Neut	3.017710785227498
sub-24	CueMod	opt2	Sgain-Neut	2.7635540723721546
sub-24	CueMod	opt3	Sgain-Neut	2.6920915081349603
sub-24	CueMod	opt4	Sgain-Neut	2.51997803847906
sub-24	FixMod	opt1	Sgain-Neut	3.2626984520720987
sub-24	FixMod	opt2	Sgain-Neut	3.0169606267590363
sub-24	FixMod	opt3	Sgain-Neut	2.96315266983607
sub-24	FixMod	opt4	Sgain-Neut	2.7454161623617352
sub-90	AntMod	opt1	Sgain-Neut	11.149711147213832
sub-90	AntMod	opt2	Sgain-Neut	9.90372093141211
sub-90	AntMod	opt3	Sgain-Neut	9.476723158666037
sub-90	AntMod	opt4	Sgain-Neut	9.461627639744314
sub-90	CueMod	opt1	Sgain-Neut	3.3367072293152935
sub-90	CueMod	opt2	Sgain-Neut	2.9234561105941355
sub-90	CueMod	opt3	Sgain-Neut	2.7666448284748655
sub-90	CueMod	opt4	Sgain-Neut	2.7662744936761983
sub-90	FixMod	opt1	Sgain-Neut	3.1832457229235005
sub-90	FixMod	opt2	Sgain-Neut	2.9230937609325456
sub-90	FixMod	opt3	Sgain-Neut	2.7981853931248235
sub-90	FixMod	opt4	Sgain-Neut	2.7829461489915066
sub-55	AntMod	opt1	Sgain-Neut	10.094567484553913
