con	motion	model	fwhm	avg_left	avg_right
contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-4.8	0.343	0.335
contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-6.0	0.408	0.376
contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-7.2	0.444	0.403
contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-8.4	0.455	0.419
contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-3.6	0.146	0.099
contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-4.8	0.189	0.115
contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-6.0	0.206	0.114
contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-7.2	0.203	0.106
contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-8.4	0.189	0.098
contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-3.6	0.186	0.135
contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-4.8	0.247	0.174
contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-6.0	0.276	0.183
contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-7.2	0.282	0.178
contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-8.4	0.275	0.173
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-3.6	0.136	0.149
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-4.8	0.221	0.198
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-6.0	0.306	0.25
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-7.2	0.372	0.303
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-8.4	0.414	0.351
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-3.6	0.117	0.106
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-4.8	0.149	0.112
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-6.0	0.161	0.101
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-7.2	0.158	0.086
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-8.4	0.15	0.076
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-3.6	0.106	0.075
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-4.8	0.14	0.098
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-6.0	0.158	0.096
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-7.2	0.157	0.074
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-8.4	0.144	0.045
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-3.6	0.065	0.157
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-4.8	0.104	0.184
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-6.0	0.152	0.203
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-7.2	0.191	0.22
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-8.4	0.213	0.235
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-3.6	0.029	0.057
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-4.8	0.041	0.055
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-6.0	0.048	0.043
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-7.2	0.047	0.028
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-8.4	0.041	0.018
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-3.6	0.094	0.072
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-4.8	0.116	0.106
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-6.0	0.125	0.116
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-7.2	0.121	0.101
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-8.4	0.108	0.072
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-3.6	0.077	0.144
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-4.8	0.119	0.17
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-6.0	0.171	0.195
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-7.2	0.217	0.224
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-8.4	0.246	0.252
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-3.6	-0.01	0.045
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-4.8	-0.013	0.05
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-6.0	-0.016	0.046
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-7.2	-0.024	0.037
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-8.4	-0.032	0.027
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-3.6	-0.059	-0.017
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-4.8	-0.074	-0.041
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-6.0	-0.093	-0.057
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-7.2	-0.107	-0.065
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-8.4	-0.115	-0.066
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-3.6	-0.027	-0.041
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-4.8	-0.064	-0.09
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-6.0	-0.109	-0.132
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-7.2	-0.148	-0.157
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-8.4	-0.176	-0.164
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-3.6	-0.03	0.054
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-4.8	-0.01	0.067
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-6.0	0.005	0.079
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-7.2	0.017	0.086
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-8.4	0.028	0.088
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-3.6	-0.095	-0.08
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-4.8	-0.125	-0.132
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-6.0	-0.149	-0.16
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-7.2	-0.161	-0.163
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-8.4	-0.164	-0.148
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-3.6	-0.06	-0.092
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-4.8	-0.115	-0.17
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-6.0	-0.169	-0.226
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-7.2	-0.209	-0.251
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-8.4	-0.233	-0.249
