con	fwhm	motion	model	jaccard	spearman	run1_icc_cohensd	run2_icc_cohensd
Lgain-Base	4.8	opt1	FixMod	0.45664455174369567	0.8589568439265921	0.42951405797446857	0.4222781654846957
Lgain-Base	4.8	opt2	CueMod	0.18853171155516946	0.9110240901581534	-0.29832417305868664	-0.26337332174162026
Lgain-Base	4.8	opt2	AntMod	0.2860141357892482	0.8596425192776911	0.23072054671116043	0.1756578942402647
Lgain-Base	4.8	opt2	FixMod	0.5137907660915565	0.8404982866622147	0.4639559662122746	0.4369049507532282
Lgain-Base	4.8	opt3	CueMod	0.22886133032694478	0.9214514070990677	-0.3045491365424543	-0.26342037194167156
Lgain-Base	4.8	opt3	AntMod	0.33171170732893873	0.873499545788613	0.1659310115668173	0.1304310344291761
Lgain-Base	4.8	opt3	FixMod	0.4532720952066786	0.8200065517165258	0.4192675263761851	0.40077473002693004
Lgain-Base	4.8	opt4	CueMod	0.2512435782434967	0.923210614851738	-0.2961101009815826	-0.260349648488232
Lgain-Base	4.8	opt4	AntMod	0.3557472004118934	0.8788729907602846	0.15525990717340027	0.11466998853824635
Lgain-Base	4.8	opt4	FixMod	0.45892385928734947	0.8202912252092109	0.42127215022230047	0.39548751050864694
Lgain-Base	6.0	opt1	CueMod	0.1650528658875904	0.9204029590653169	-0.26701075980361255	-0.24475685844541967
Lgain-Base	6.0	opt1	AntMod	0.3024306711696713	0.877593861379709	0.1067156249175248	0.07837112020571632
Lgain-Base	6.0	opt1	FixMod	0.5046184976414784	0.8826066037053738	0.42411267678005843	0.4163636838268098
Lgain-Base	6.0	opt2	CueMod	0.20692997334625637	0.9280858608857261	-0.24889737806653633	-0.20929834470991562
Lgain-Base	6.0	opt2	AntMod	0.30021079102104214	0.8902756175291424	0.2833700195610699	0.22720177777934014
Lgain-Base	6.0	opt2	FixMod	0.5714783344322664	0.8602140948019756	0.4443904730152201	0.4061955864998262
Lgain-Base	6.0	opt3	CueMod	0.25666380051590715	0.9391414102568799	-0.26575964633496607	-0.22104433469033077
Lgain-Base	6.0	opt3	AntMod	0.35973282442748095	0.9008448820802547	0.20764181041667246	0.17304690615981624
Lgain-Base	6.0	opt3	FixMod	0.5094982275335307	0.8454825268713035	0.39281273598025396	0.3727952311617018
Lgain-Base	6.0	opt4	CueMod	0.2856098274349225	0.9413784727012461	-0.258403866021293	-0.22036960777830594
Lgain-Base	6.0	opt4	AntMod	0.3912390045528886	0.9060521946872575	0.1919717560657516	0.1513710931117785
Lgain-Base	6.0	opt4	FixMod	0.5198469704072222	0.8480153366852613	0.39653675790054654	0.3670304331387539
Lgain-Base	7.2	opt1	CueMod	0.15345504968800552	0.930163097956626	-0.2298697182660689	-0.20482910718485156
Lgain-Base	7.2	opt1	AntMod	0.3089667102841048	0.8926773475112251	0.1303860731277076	0.11090421741936524
Lgain-Base	7.2	opt1	FixMod	0.5394635739326706	0.8965015898661938	0.418616925007754	0.41092561701224317
Lgain-Base	7.2	opt2	CueMod	0.20158494304110947	0.9380400197602222	-0.20297503425993413	-0.15962825592454155
Lgain-Base	7.2	opt2	AntMod	0.30870863776724095	0.9082396799915193	0.33730154500933	0.28391500053077845
Lgain-Base	7.2	opt2	FixMod	0.6121333241449016	0.8710320538037508	0.4260172764722662	0.3785848664186663
Lgain-Base	7.2	opt3	CueMod	0.2784493538974573	0.9485084370375724	-0.22489811652734262	-0.17774528669244233
Lgain-Base	7.2	opt3	AntMod	0.37674764963231866	0.9159147494458988	0.24950177478573665	0.21879927630200638
Lgain-Base	7.2	opt3	FixMod	0.5508172195338308	0.8602649886327343	0.36381790351070215	0.3461094046478571
Lgain-Base	7.2	opt4	CueMod	0.31494547787042976	0.9508812714576065	-0.2189031768539004	-0.17941389005954142
Lgain-Base	7.2	opt4	AntMod	0.4158281424692541	0.9212082374105893	0.22906076562739638	0.19184821192062135
Lgain-Base	7.2	opt4	FixMod	0.5619896166624597	0.8649260913780403	0.36763239160469896	0.3383044810377672
Lgain-Base	8.4	opt1	CueMod	0.1382546930492136	0.9361073641745042	-0.1990690227089135	-0.17098785119286103
Lgain-Base	8.4	opt1	AntMod	0.3084236221146846	0.902605297904135	0.15633749560532564	0.14647420987433352
Lgain-Base	8.4	opt1	FixMod	0.569066383838156	0.9057751648826181	0.4104472431711656	0.40523621346326205
Lgain-Base	8.4	opt2	CueMod	0.1802129667071034	0.9441905523566051	-0.16258752118299027	-0.11511207020947639
Lgain-Base	8.4	opt2	AntMod	0.3115508807826337	0.9191811875474338	0.3889429803686779	0.34102061674813955
Lgain-Base	8.4	opt2	FixMod	0.6420259169207276	0.8777975919965152	0.4097322280642057	0.35663576699114086
Lgain-Base	8.4	opt3	CueMod	0.2817571348628987	0.9537938253289558	-0.18597699594942763	-0.13646618573428548
Lgain-Base	8.4	opt3	AntMod	0.3893448323828071	0.924423992594439	0.2894089118085874	0.26443207181512135
Lgain-Base	8.4	opt3	FixMod	0.5853411796636935	0.8702822549986026	0.3371208159580569	0.32401557373467854
Lgain-Base	8.4	opt4	CueMod	0.3234017934625398	0.9560854829422232	-0.1805256097717743	-0.13999774093300416
Lgain-Base	8.4	opt4	AntMod	0.4398534577180195	0.9299366664975696	0.26501561190573936	0.23348222131141658
Lgain-Base	8.4	opt4	FixMod	0.5977612461803328	0.8766330762029603	0.33925369530261884	0.3124976423533216
Sgain-Base	3.6	opt1	CueMod	0.14902072097644053	0.8649774848195642	-0.36336655635614773	-0.36562007328300883
Sgain-Base	3.6	opt1	AntMod	0.17975872548116767	0.7813287444811199	0.015355273856590926	-0.014291856703577058
Sgain-Base	3.6	opt1	FixMod	0.3286162962962963	0.7912532569830948	0.4431741081317965	0.4327291664848802
Sgain-Base	3.6	opt2	CueMod	0.14597544338335605	0.8730700967130026	-0.3740228426487783	-0.36417529359300727
Sgain-Base	3.6	opt2	AntMod	0.1861987326787828	0.7833720050864598	0.10416411454199806	0.05075812572953134
Sgain-Base	3.6	opt2	FixMod	0.35042686505006904	0.770127895419142	0.4814065485584542	0.4703861005367627
Sgain-Base	3.6	opt3	CueMod	0.12372262773722628	0.8756702372344775	-0.4083735781981172	-0.39579966010825246
Sgain-Base	3.6	opt3	AntMod	0.2310875682833968	0.8014183276052756	0.0229311002233366	-0.023026927893604932
Sgain-Base	3.6	opt3	FixMod	0.30354361639077637	0.7312201243000845	0.3822567497676063	0.3758241061903104
Sgain-Base	3.6	opt4	CueMod	0.12930586809762853	0.8750712274510187	-0.3929696606891033	-0.3846662943261255
Sgain-Base	3.6	opt4	AntMod	0.24261775168216693	0.807166755412351	0.015276609044482263	-0.03076550546627158
Sgain-Base	3.6	opt4	FixMod	0.3033676280429527	0.7275232488532333	0.37256367698695037	0.36863797564013523
Sgain-Base	4.8	opt1	CueMod	0.19461641991924633	0.8927257039859585	-0.3170641003298117	-0.30778389795637273
Sgain-Base	4.8	opt1	AntMod	0.21399740788742824	0.831866467084829	0.0256110414609977	-0.0007978311189361885
Sgain-Base	4.8	opt1	FixMod	0.3995352146075409	0.8446446591003868	0.46566556918073154	0.45898379801825395
Sgain-Base	4.8	opt2	CueMod	0.19092055485498108	0.9000134688223217	-0.319579423000623	-0.29962600505414855
Sgain-Base	4.8	opt2	AntMod	0.2158506897484447	0.8410964765737202	0.13831318929680655	0.08316945020503343
Sgain-Base	4.8	opt2	FixMod	0.43310601745662786	0.8196677867530175	0.49919270338609867	0.4882751250829097
Sgain-Base	4.8	opt3	CueMod	0.13737163268343502	0.9081317501582066	-0.38454302458351225	-0.36023987026977716
Sgain-Base	4.8	opt3	AntMod	0.27446191918205204	0.8546015854840887	0.042247995772757806	-0.005181190943773432
Sgain-Base	4.8	opt3	FixMod	0.37130673801486186	0.7959471492627354	0.3995931244983326	0.39304803974757746
Sgain-Base	4.8	opt4	CueMod	0.14132581100141045	0.9084081199640871	-0.3695261566054965	-0.3492570483511622
Sgain-Base	4.8	opt4	AntMod	0.3001055391005345	0.8596997838668369	0.031188329594423924	-0.014653797071112131
Sgain-Base	4.8	opt4	FixMod	0.3735168790115019	0.7936897582881974	0.3876636409536301	0.38740582083109976
Sgain-Base	6.0	opt1	CueMod	0.2020431328036322	0.9063536652161834	-0.2674796265263411	-0.2452395007537679
Sgain-Base	6.0	opt1	AntMod	0.23257810951846225	0.8594690970166815	0.040124519492583624	0.021505187100525694
Sgain-Base	6.0	opt1	FixMod	0.462284105860995	0.874808917008411	0.4776869120980104	0.4763718863814923
Sgain-Base	6.0	opt2	CueMod	0.20146712077547815	0.9133925052021143	-0.2602208758695153	-0.2281213111718692
Sgain-Base	6.0	opt2	AntMod	0.2326059529928508	0.8742038333250132	0.17595413979258323	0.12018367232347676
Sgain-Base	6.0	opt2	FixMod	0.49551745619024407	0.8482834890345654	0.5030613974775388	0.4949638732511031
Sgain-Base	6.0	opt3	CueMod	0.14527542666851673	0.924395229992565	-0.35088422934352015	-0.31395271757894944
Sgain-Base	6.0	opt3	AntMod	0.30846904621269655	0.8843369475902899	0.06146575353453692	0.015129477960611752
Sgain-Base	6.0	opt3	FixMod	0.4304058821992038	0.8351143402140874	0.40171884827843546	0.3999887296775152
Sgain-Base	6.0	opt4	CueMod	0.15005246589716684	0.9248631695845794	-0.33567450536891524	-0.3014218719728508
Sgain-Base	6.0	opt4	AntMod	0.3409629981024667	0.8889963157375422	0.04631202828165694	0.004065455585189813
Sgain-Base	6.0	opt4	FixMod	0.43798609000375466	0.8345181564702632	0.3880456241391679	0.39652962137263587
Sgain-Base	7.2	opt1	CueMod	0.2041430003341129	0.9131037951676909	-0.21993582800972175	-0.1856884154159667
Sgain-Base	7.2	opt1	AntMod	0.24031347962382446	0.875727969208438	0.05915692342481297	0.04992185315460374
Sgain-Base	7.2	opt1	FixMod	0.5066276493584073	0.8929466862754619	0.4866277953464483	0.4910479671593696
Sgain-Base	7.2	opt2	CueMod	0.19187632615944228	0.9206384362138744	-0.2043478470862105	-0.1609003017232937
Sgain-Base	7.2	opt2	AntMod	0.2433944401411481	0.8939005673807767	0.21534746713296993	0.16036720603187046
Sgain-Base	7.2	opt2	FixMod	0.5406283722603291	0.8668732601843183	0.5024591545946734	0.5011004423386554
Sgain-Base	7.2	opt3	CueMod	0.14643161785612738	0.9332101241448926	-0.312395053448998	-0.26468348890807925
Sgain-Base	7.2	opt3	AntMod	0.3257814886467773	0.9012062163008887	0.07804142355400029	0.03499740811758561
Sgain-Base	7.2	opt3	FixMod	0.4744670531445597	0.8599601303844643	0.3983244205719891	0.40499419561366945
Sgain-Base	7.2	opt4	CueMod	0.14601652011723953	0.9333414635773476	-0.2953989283048193	-0.24881357892758374
Sgain-Base	7.2	opt4	AntMod	0.36647480451781056	0.9056932861735848	0.058447277874176334	0.022827365541856454
Sgain-Base	7.2	opt4	FixMod	0.4825312702093093	0.8604969386052594	0.38369062931926506	0.40299290247625813
Sgain-Base	8.4	opt1	CueMod	0.2100476396708532	0.9162917674676448	-0.17532426848032398	-0.1312262512566243
Sgain-Base	8.4	opt1	AntMod	0.24386769078295342	0.8860811337618256	0.080164117636594	0.07966369812935617
Sgain-Base	8.4	opt1	FixMod	0.5408258588355938	0.904682849892638	0.4947228304636777	0.503687413023683
Sgain-Base	8.4	opt2	CueMod	0.17267843438219496	0.9250862307003669	-0.15461046106373524	-0.10153161436142631
Sgain-Base	8.4	opt2	AntMod	0.2465576856190028	0.9061512138155187	0.2541626426867026	0.20151546416844754
Sgain-Base	8.4	opt2	FixMod	0.5781820727964431	0.8800788581980923	0.5010912022254467	0.5103372219038018
Sgain-Base	8.4	opt3	CueMod	0.12975180647188186	0.938662005371669	-0.2706415421848867	-0.21481223614552444
Sgain-Base	8.4	opt3	AntMod	0.33491005518526484	0.9111046031330475	0.09225751022403397	0.05375649162387374
Sgain-Base	8.4	opt3	FixMod	0.5073777877900427	0.8765831264033815	0.3936085895128968	0.411270569657139
Sgain-Base	8.4	opt4	CueMod	0.13294968275047955	0.9382662379020541	-0.2500977544692637	-0.1942138482342748
Sgain-Base	8.4	opt4	AntMod	0.377440457937238	0.915556406686375	0.06869259493176325	0.04104426538163131
