con	fwhm	motion	model	jaccard	spearman	run1_icc_cohensd	run2_icc_cohensd
Lgain-Base	4.0	opt3	CueMod	0.35830685661576306	0.8469725005398787	-0.26556345307661516	-0.30021232451775526
Lgain-Base	4.0	opt3	AntMod	0.28413518886679917	0.8624012388334438	-0.08649826311227102	-0.1129734938633287
Lgain-Base	4.0	opt3	FixMod	0.4873122381552505	0.9094760023993564	0.12505593411079896	0.1272546686391542
Lgain-Base	4.0	opt4	CueMod	0.36453625995265765	0.846594611355373	-0.2638139838411492	-0.3027987449133803
Lgain-Base	4.0	opt4	AntMod	0.26646969575980195	0.8561195145891929	-0.07350160397629743	-0.0963486597250481
Lgain-Base	4.0	opt4	FixMod	0.4809023156774022	0.9035034537074432	0.1292262702603165	0.13505709465025967
Lgain-Base	5.0	opt1	CueMod	0.4909671623914563	0.8892596293579104	-0.3266893710755614	-0.31919730774090876
Lgain-Base	5.0	opt1	AntMod	0.23092965428731851	0.9170392734374565	-0.07646620430641789	-0.07983183061028949
Lgain-Base	5.0	opt1	FixMod	0.40098642972832	0.9367927466043245	0.28383190495982874	0.2797615076501457
Lgain-Base	5.0	opt2	CueMod	0.4751655629139072	0.884578345286928	-0.32567597226731393	-0.3610239146322057
Lgain-Base	5.0	opt2	AntMod	0.2436950569246289	0.8978904730610293	-0.1049172042947555	-0.11737106886769068
Lgain-Base	5.0	opt2	FixMod	0.4745456079339339	0.9371593436170499	0.2733878290852871	0.26192549083204364
Lgain-Base	5.0	opt3	CueMod	0.3791196924538897	0.8732416849280923	-0.2736508719890953	-0.3103582789275353
Lgain-Base	5.0	opt3	AntMod	0.3165822264822676	0.8866521775767786	-0.0950512334520988	-0.12466176356542792
Lgain-Base	5.0	opt3	FixMod	0.5207463785907194	0.9265873944631691	0.12460024291938651	0.12930948596456063
Lgain-Base	5.0	opt4	CueMod	0.3837141183362625	0.8733405698675027	-0.2724371959184428	-0.31509205654608236
Lgain-Base	5.0	opt4	AntMod	0.2924976258309592	0.881300510239089	-0.08226923758307399	-0.10797670137569809
Lgain-Base	5.0	opt4	FixMod	0.5162606504260171	0.9210090363566	0.1283227849447845	0.1376753946908706
Lgain-Base	6.0	opt1	CueMod	0.5232023999250023	0.8987897173417329	-0.3099305900464125	-0.30836766766538576
Lgain-Base	6.0	opt1	AntMod	0.22646382451795505	0.9297809314756652	-0.09730661482684183	-0.09819883930528239
Lgain-Base	6.0	opt1	FixMod	0.4079532860238532	0.9469165402399526	0.24939358910131498	0.25469389234438167
Lgain-Base	6.0	opt2	CueMod	0.5114789634446744	0.8980765778270845	-0.31973913527536535	-0.35802814956455536
Lgain-Base	6.0	opt2	AntMod	0.24497101943402658	0.913937633209958	-0.12295898724922442	-0.1326583758820596
Lgain-Base	6.0	opt2	FixMod	0.4878282472845672	0.9470715556318043	0.2406486771755611	0.23496840924286394
Lgain-Base	6.0	opt3	CueMod	0.3839678026806483	0.8919711187394195	-0.27986330956665256	-0.317839985411608
Lgain-Base	6.0	opt3	AntMod	0.3416565164433618	0.9037085709274605	-0.10489686231493747	-0.1373988721670644
Lgain-Base	6.0	opt3	FixMod	0.5499073942157002	0.9383001958452958	0.12256353261589586	0.12984681190428118
Lgain-Base	6.0	opt4	CueMod	0.3876171454908588	0.8924741092247361	-0.27902933499610727	-0.3242532130685938
Lgain-Base	6.0	opt4	AntMod	0.321260412893879	0.8991462993738331	-0.09186304603987984	-0.12017811910195408
Lgain-Base	6.0	opt4	FixMod	0.5477167993297025	0.9330277593438524	0.12621081112940058	0.1397714267808251
Lgain-Base	7.0	opt1	CueMod	0.5538142844276321	0.9052223412579359	-0.2911022994195187	-0.2977423804321209
Lgain-Base	7.0	opt1	AntMod	0.22470741222366708	0.93818701568297	-0.11673981642525219	-0.11606794221360302
Lgain-Base	7.0	opt1	FixMod	0.4096855565066547	0.9537408267809522	0.21657120914140876	0.2289802273613348
Lgain-Base	7.0	opt2	CueMod	0.5487769784172662	0.9065069720462493	-0.3155436541757278	-0.3563906436142071
Lgain-Base	7.0	opt2	AntMod	0.2384270010837591	0.9246423378741453	-0.13972553060574283	-0.14871684837780733
Lgain-Base	7.0	opt2	FixMod	0.49265281751847456	0.9535645710332865	0.21172490164005828	0.208491762687642
Lgain-Base	7.0	opt3	CueMod	0.38852390044985274	0.9050466197106667	-0.28667340998455576	-0.32585009140614096
Lgain-Base	7.0	opt3	AntMod	0.3597797381581166	0.9151658186406738	-0.11551390595649504	-0.1502720500381698
Lgain-Base	7.0	opt3	FixMod	0.5736906211936662	0.9463239462347807	0.11951277090810992	0.12857611605870245
Lgain-Base	7.0	opt4	CueMod	0.39245612855509987	0.9059824577025749	-0.28630611489449803	-0.33346447310556204
Lgain-Base	7.0	opt4	AntMod	0.3371719632377367	0.9112524965667038	-0.10128526317708188	-0.13132062026992153
Lgain-Base	7.0	opt4	FixMod	0.5706038135593221	0.9412668347691209	0.12331742351750391	0.14070812720161552
Sgain-Base	3.0	opt1	CueMod	0.3775743707093822	0.8575492054989751	-0.32686671813920193	-0.3425031458400511
Sgain-Base	3.0	opt1	AntMod	0.18143365983971507	0.8462903646484428	-0.041500985872279336	-0.06629373152623631
Sgain-Base	3.0	opt1	FixMod	0.3576286368311051	0.8913129039445049	0.29663102632210314	0.287563432885751
Sgain-Base	3.0	opt2	CueMod	0.29989969909729186	0.8384984937687072	-0.3238510390215021	-0.3756959804701409
Sgain-Base	3.0	opt2	AntMod	0.17095890410958905	0.8055297566254093	-0.08457063158585552	-0.120808959729235
Sgain-Base	3.0	opt2	FixMod	0.4367989791120961	0.8922765209661426	0.3000640318968152	0.2866321906809121
Sgain-Base	3.0	opt3	CueMod	0.2828725134492681	0.8086110424870393	-0.24686409262027056	-0.28760185012341716
Sgain-Base	3.0	opt3	AntMod	0.21647092938958967	0.7894121629302714	-0.09868682563376252	-0.1409585706886096
Sgain-Base	3.0	opt3	FixMod	0.39698136590979505	0.8610356672147218	0.09088062041347998	0.0903699934871372
Sgain-Base	3.0	opt4	CueMod	0.2903353578030103	0.8084152094319836	-0.24709812566699188	-0.28873437145389813
Sgain-Base	3.0	opt4	AntMod	0.18870944274698093	0.7794210659818435	-0.08618867726235954	-0.12557764352224873
Sgain-Base	3.0	opt4	FixMod	0.3935455923760018	0.8555823204254238	0.09392823475307767	0.09211800481229737
Sgain-Base	4.0	opt1	CueMod	0.47601010101010105	0.8763343700460797	-0.2977666692895576	-0.3215227236577228
Sgain-Base	4.0	opt1	AntMod	0.18359807905430364	0.8763955389818757	-0.04530837904770233	-0.06439875805315734
Sgain-Base	4.0	opt1	FixMod	0.3647480981771207	0.9111303790616294	0.2859943103235584	0.2944422792208058
Sgain-Base	4.0	opt2	CueMod	0.39830508474576276	0.8611033971060377	-0.3013820187885568	-0.35986958074873365
Sgain-Base	4.0	opt2	AntMod	0.18440124237892558	0.8402578345903015	-0.09372109135570532	-0.12374876503461098
Sgain-Base	4.0	opt2	FixMod	0.45614060655522676	0.9137463859523198	0.2922492123652722	0.28961425300810545
Sgain-Base	4.0	opt3	CueMod	0.321168621107966	0.8434171334336479	-0.24990609234152758	-0.29452545044612327
Sgain-Base	4.0	opt3	AntMod	0.22749476622470344	0.8266489175318039	-0.10434216817203783	-0.1487856520846258
Sgain-Base	4.0	opt3	FixMod	0.4306923076923077	0.8889857450695191	0.09597320662385969	0.10207748906433572
Sgain-Base	4.0	opt4	CueMod	0.3341220758268352	0.8442678245703674	-0.2496678609030385	-0.29637863447395135
Sgain-Base	4.0	opt4	AntMod	0.2019840812089053	0.8175851449586319	-0.09168842761397536	-0.13341920342095598
