con	motion	model	fwhm	avg_left	avg_right
contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-6.0	-0.032	0.027
contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-7.2	-0.015	0.029
contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-8.4	-0.004	0.029
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-3.6	0.132	0.098
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-4.8	0.11	0.098
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-6.0	0.101	0.097
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-7.2	0.096	0.093
contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-8.4	0.097	0.089
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-3.6	-0.05	0.092
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-4.8	-0.008	0.065
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-6.0	0.015	0.052
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-7.2	0.024	0.045
contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-8.4	0.029	0.042
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-3.6	-0.029	0.008
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-4.8	-0.008	0.016
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-6.0	0.002	0.016
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-7.2	0.005	0.015
contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-8.4	0.006	0.013
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-3.6	0.011	0.061
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-4.8	-0.012	0.035
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-6.0	-0.017	0.022
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-7.2	-0.016	0.016
contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-8.4	-0.01	0.015
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-3.6	-0.018	0.011
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-4.8	0.003	0.001
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-6.0	0.012	-0.0
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-7.2	0.013	0.001
contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-8.4	0.012	0.003
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-3.6	-0.095	0.01
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-4.8	-0.047	0.016
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-6.0	-0.024	0.016
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-7.2	-0.013	0.015
contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-8.4	-0.006	0.013
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-3.6	-0.003	0.073
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-4.8	-0.013	0.034
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-6.0	-0.014	0.019
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-7.2	-0.011	0.013
contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-8.4	-0.006	0.012
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-3.6	-0.053	0.022
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-4.8	-0.021	0.012
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-6.0	-0.008	0.008
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-7.2	-0.002	0.006
contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-8.4	0.0	0.006
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-3.6	0.048	0.014
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-4.8	0.032	0.016
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-6.0	0.023	0.017
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-7.2	0.018	0.017
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-8.4	0.015	0.015
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-3.6	0.124	0.015
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-4.8	0.064	0.025
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-6.0	0.04	0.032
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-7.2	0.029	0.033
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-8.4	0.025	0.031
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-3.6	0.11	0.052
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-4.8	0.081	0.049
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-6.0	0.064	0.049
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-7.2	0.052	0.046
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-8.4	0.043	0.041
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-3.6	0.052	0.01
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-4.8	0.035	0.008
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-6.0	0.025	0.006
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-7.2	0.018	0.004
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-8.4	0.013	0.003
